Trial 3 power 1 (W),time (seconds since jan 1 1975),Trial 3 power 2 (W),time (seconds since jan 1 1975),Sdifference
2.09E-05,1750367060,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367060,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.49E-05,1750367061,-2.51E-01
2.09E-05,1750367061,3.49E-05,1750367061,-2.51E-01
2.09E-05,1750367061,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367061,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367062,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367062,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367062,-2.52E-01
2.09E-05,1750367061,3.50E-05,1750367062,-2.52E-01
2.09E-05,1750367061,3.49E-05,1750367062,-2.51E-01
2.09E-05,1750367062,3.49E-05,1750367062,-2.51E-01
2.09E-05,1750367062,3.49E-05,1750367062,-2.51E-01
2.09E-05,1750367062,3.48E-05,1750367062,-2.50E-01
2.09E-05,1750367062,3.48E-05,1750367062,-2.50E-01
2.09E-05,1750367062,3.48E-05,1750367062,-2.50E-01
2.10E-05,1750367062,3.48E-05,1750367062,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367062,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367062,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367062,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367063,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367063,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367063,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367063,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367063,-2.47E-01
2.10E-05,1750367062,3.48E-05,1750367063,-2.47E-01
2.10E-05,1750367063,3.48E-05,1750367063,-2.47E-01
2.10E-05,1750367063,3.48E-05,1750367063,-2.47E-01
2.11E-05,1750367063,3.48E-05,1750367063,-2.45E-01
2.11E-05,1750367063,3.49E-05,1750367063,-2.46E-01
2.11E-05,1750367063,3.49E-05,1750367063,-2.46E-01
2.10E-05,1750367063,3.49E-05,1750367063,-2.49E-01
2.10E-05,1750367063,3.49E-05,1750367063,-2.49E-01
2.10E-05,1750367063,3.49E-05,1750367063,-2.49E-01
2.11E-05,1750367063,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367063,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367063,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367063,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367063,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367063,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367063,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367064,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367064,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367064,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367064,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367064,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367064,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367064,3.49E-05,1750367064,-2.46E-01
2.11E-05,1750367064,3.49E-05,1750367064,-2.46E-01
2.10E-05,1750367064,3.49E-05,1750367065,-2.49E-01
2.10E-05,1750367064,3.49E-05,1750367065,-2.49E-01
2.10E-05,1750367064,3.49E-05,1750367065,-2.49E-01
2.10E-05,1750367064,3.49E-05,1750367065,-2.49E-01
2.09E-05,1750367064,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367064,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367064,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367065,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367065,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367065,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367065,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367065,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367065,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367065,3.49E-05,1750367065,-2.51E-01
2.09E-05,1750367065,3.49E-05,1750367065,-2.51E-01
2.10E-05,1750367065,3.49E-05,1750367065,-2.49E-01
2.10E-05,1750367065,3.49E-05,1750367066,-2.49E-01
2.10E-05,1750367065,3.49E-05,1750367066,-2.49E-01
2.10E-05,1750367065,3.49E-05,1750367066,-2.49E-01
2.10E-05,1750367065,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.51E-05,1750367066,-2.51E-01
2.10E-05,1750367066,3.50E-05,1750367066,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367067,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367067,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367067,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367067,-2.50E-01
2.10E-05,1750367066,3.50E-05,1750367067,-2.50E-01
2.10E-05,1750367066,3.49E-05,1750367067,-2.49E-01
2.10E-05,1750367067,3.49E-05,1750367067,-2.49E-01
2.10E-05,1750367067,3.49E-05,1750367067,-2.49E-01
2.10E-05,1750367067,3.49E-05,1750367067,-2.49E-01
2.10E-05,1750367067,3.49E-05,1750367067,-2.49E-01
2.11E-05,1750367067,3.49E-05,1750367067,-2.46E-01
2.11E-05,1750367067,3.49E-05,1750367067,-2.46E-01
2.11E-05,1750367067,3.49E-05,1750367067,-2.46E-01
2.11E-05,1750367067,3.48E-05,1750367067,-2.45E-01
2.11E-05,1750367067,3.48E-05,1750367067,-2.45E-01
2.11E-05,1750367067,3.48E-05,1750367068,-2.45E-01
2.11E-05,1750367067,3.48E-05,1750367068,-2.45E-01
2.11E-05,1750367067,3.48E-05,1750367068,-2.45E-01
2.11E-05,1750367067,3.48E-05,1750367068,-2.45E-01
2.11E-05,1750367067,3.48E-05,1750367068,-2.45E-01
2.11E-05,1750367068,3.48E-05,1750367068,-2.45E-01
2.11E-05,1750367068,3.48E-05,1750367068,-2.45E-01
2.11E-05,1750367068,3.48E-05,1750367068,-2.45E-01
2.11E-05,1750367068,3.48E-05,1750367068,-2.45E-01
2.12E-05,1750367068,3.48E-05,1750367068,-2.43E-01
2.12E-05,1750367068,3.48E-05,1750367068,-2.43E-01
2.12E-05,1750367068,3.48E-05,1750367068,-2.43E-01
2.12E-05,1750367068,3.48E-05,1750367068,-2.43E-01
2.12E-05,1750367068,3.48E-05,1750367068,-2.43E-01
2.12E-05,1750367068,3.48E-05,1750367068,-2.43E-01
2.12E-05,1750367068,3.48E-05,1750367069,-2.43E-01
2.12E-05,1750367068,3.48E-05,1750367069,-2.43E-01
2.12E-05,1750367068,3.48E-05,1750367069,-2.43E-01
2.11E-05,1750367068,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367068,3.48E-05,1750367069,-2.45E-01
2.12E-05,1750367069,3.48E-05,1750367069,-2.43E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367069,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367069,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367070,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367070,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367070,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367070,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367070,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367070,3.48E-05,1750367070,-2.45E-01
2.11E-05,1750367070,3.48E-05,1750367070,-2.45E-01
2.12E-05,1750367070,3.48E-05,1750367070,-2.43E-01
2.12E-05,1750367070,3.48E-05,1750367070,-2.43E-01
2.12E-05,1750367070,3.48E-05,1750367070,-2.43E-01
2.11E-05,1750367070,3.49E-05,1750367070,-2.46E-01
2.11E-05,1750367070,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367070,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367070,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367070,3.48E-05,1750367071,-2.45E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.49E-05,1750367071,-2.46E-01
2.11E-05,1750367071,3.50E-05,1750367071,-2.48E-01
2.11E-05,1750367071,3.50E-05,1750367072,-2.48E-01
2.11E-05,1750367071,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367071,3.50E-05,1750367072,-2.48E-01
2.11E-05,1750367071,3.50E-05,1750367072,-2.48E-01
2.11E-05,1750367071,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.11E-05,1750367072,3.49E-05,1750367072,-2.46E-01
2.10E-05,1750367072,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367072,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367072,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367072,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367072,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367072,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367073,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367073,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367073,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367073,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367073,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367073,3.49E-05,1750367073,-2.49E-01
2.10E-05,1750367073,3.49E-05,1750367073,-2.49E-01
2.09E-05,1750367073,3.49E-05,1750367073,-2.51E-01
2.09E-05,1750367073,3.49E-05,1750367074,-2.51E-01
2.09E-05,1750367073,3.49E-05,1750367074,-2.51E-01
2.09E-05,1750367073,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367073,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367073,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367073,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367073,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367074,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367074,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367074,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367074,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367074,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367074,3.50E-05,1750367074,-2.52E-01
2.09E-05,1750367074,3.50E-05,1750367074,-2.52E-01
2.10E-05,1750367074,3.50E-05,1750367074,-2.50E-01
2.10E-05,1750367074,3.50E-05,1750367075,-2.50E-01
2.10E-05,1750367074,3.50E-05,1750367075,-2.50E-01
2.10E-05,1750367074,3.50E-05,1750367075,-2.50E-01
2.10E-05,1750367074,3.50E-05,1750367075,-2.50E-01
2.10E-05,1750367074,3.50E-05,1750367075,-2.50E-01
2.10E-05,1750367074,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367074,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367075,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367075,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367075,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367075,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367075,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367075,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367075,3.49E-05,1750367075,-2.49E-01
2.10E-05,1750367075,3.49E-05,1750367075,-2.49E-01
2.09E-05,1750367075,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367075,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367075,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367075,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367075,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367075,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367075,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367076,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367077,-2.51E-01
2.09E-05,1750367076,3.49E-05,1750367077,-2.51E-01
2.10E-05,1750367076,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367076,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367076,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367076,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367076,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367077,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367078,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367078,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367078,-2.49E-01
2.10E-05,1750367077,3.49E-05,1750367078,-2.49E-01
2.10E-05,1750367077,3.50E-05,1750367078,-2.50E-01
2.10E-05,1750367077,3.50E-05,1750367078,-2.50E-01
2.10E-05,1750367077,3.50E-05,1750367078,-2.50E-01
2.10E-05,1750367078,3.50E-05,1750367078,-2.50E-01
2.10E-05,1750367078,3.51E-05,1750367078,-2.51E-01
2.10E-05,1750367078,3.51E-05,1750367078,-2.51E-01
2.10E-05,1750367078,3.51E-05,1750367078,-2.51E-01
2.10E-05,1750367078,3.51E-05,1750367078,-2.51E-01
2.10E-05,1750367078,3.51E-05,1750367078,-2.51E-01
2.10E-05,1750367078,3.51E-05,1750367078,-2.51E-01
2.09E-05,1750367078,3.51E-05,1750367079,-2.54E-01
2.09E-05,1750367078,3.51E-05,1750367079,-2.54E-01
2.09E-05,1750367078,3.51E-05,1750367079,-2.54E-01
2.09E-05,1750367078,3.51E-05,1750367079,-2.54E-01
2.09E-05,1750367078,3.51E-05,1750367079,-2.54E-01
2.09E-05,1750367078,3.51E-05,1750367079,-2.54E-01
2.08E-05,1750367078,3.51E-05,1750367079,-2.56E-01
2.08E-05,1750367078,3.51E-05,1750367079,-2.56E-01
2.08E-05,1750367079,3.51E-05,1750367079,-2.56E-01
2.08E-05,1750367079,3.51E-05,1750367079,-2.56E-01
2.08E-05,1750367079,3.51E-05,1750367079,-2.56E-01
2.08E-05,1750367079,3.51E-05,1750367079,-2.56E-01
2.08E-05,1750367079,3.51E-05,1750367079,-2.56E-01
2.08E-05,1750367079,3.51E-05,1750367079,-2.56E-01
2.08E-05,1750367079,3.50E-05,1750367079,-2.54E-01
2.08E-05,1750367079,3.50E-05,1750367080,-2.54E-01
2.08E-05,1750367079,3.50E-05,1750367080,-2.54E-01
2.08E-05,1750367079,3.50E-05,1750367080,-2.54E-01
2.08E-05,1750367079,3.50E-05,1750367080,-2.54E-01
2.08E-05,1750367079,3.50E-05,1750367080,-2.54E-01
2.08E-05,1750367079,3.50E-05,1750367080,-2.54E-01
2.08E-05,1750367079,3.50E-05,1750367080,-2.54E-01
2.08E-05,1750367079,3.51E-05,1750367080,-2.56E-01
2.08E-05,1750367080,3.51E-05,1750367080,-2.56E-01
2.09E-05,1750367080,3.51E-05,1750367080,-2.54E-01
2.09E-05,1750367080,3.51E-05,1750367080,-2.54E-01
2.09E-05,1750367080,3.51E-05,1750367080,-2.54E-01
2.09E-05,1750367080,3.51E-05,1750367080,-2.54E-01
2.09E-05,1750367080,3.51E-05,1750367080,-2.54E-01
2.09E-05,1750367080,3.51E-05,1750367080,-2.54E-01
2.09E-05,1750367080,3.51E-05,1750367081,-2.54E-01
2.08E-05,1750367080,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367080,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367080,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367080,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367080,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367080,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367080,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367081,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367081,-2.56E-01
2.09E-05,1750367081,3.51E-05,1750367082,-2.54E-01
2.08E-05,1750367081,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367081,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.51E-05,1750367082,-2.56E-01
2.08E-05,1750367082,3.50E-05,1750367083,-2.54E-01
2.08E-05,1750367082,3.50E-05,1750367083,-2.54E-01
2.08E-05,1750367082,3.50E-05,1750367083,-2.54E-01
2.08E-05,1750367082,3.50E-05,1750367083,-2.54E-01
2.08E-05,1750367082,3.50E-05,1750367083,-2.54E-01
2.08E-05,1750367082,3.50E-05,1750367083,-2.54E-01
2.08E-05,1750367082,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367083,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367084,-2.56E-01
2.08E-05,1750367083,3.51E-05,1750367084,-2.56E-01
2.08E-05,1750367083,3.50E-05,1750367084,-2.54E-01
2.08E-05,1750367083,3.50E-05,1750367084,-2.54E-01
2.08E-05,1750367083,3.50E-05,1750367084,-2.54E-01
2.08E-05,1750367083,3.50E-05,1750367084,-2.54E-01
2.08E-05,1750367083,3.50E-05,1750367084,-2.54E-01
2.08E-05,1750367084,3.50E-05,1750367084,-2.54E-01
2.09E-05,1750367084,3.50E-05,1750367084,-2.52E-01
2.08E-05,1750367084,3.51E-05,1750367084,-2.56E-01
2.09E-05,1750367084,3.51E-05,1750367084,-2.54E-01
2.09E-05,1750367084,3.51E-05,1750367084,-2.54E-01
2.09E-05,1750367084,3.51E-05,1750367084,-2.54E-01
2.09E-05,1750367084,3.51E-05,1750367084,-2.54E-01
2.09E-05,1750367084,3.51E-05,1750367084,-2.54E-01
2.09E-05,1750367084,3.51E-05,1750367085,-2.54E-01
2.09E-05,1750367084,3.51E-05,1750367085,-2.54E-01
2.08E-05,1750367084,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367084,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367084,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367084,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367084,3.52E-05,1750367085,-2.57E-01
2.08E-05,1750367085,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367085,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367086,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367086,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367086,-2.56E-01
2.08E-05,1750367085,3.51E-05,1750367086,-2.56E-01
2.08E-05,1750367085,3.52E-05,1750367086,-2.57E-01
2.08E-05,1750367085,3.52E-05,1750367086,-2.57E-01
2.08E-05,1750367085,3.51E-05,1750367086,-2.56E-01
2.08E-05,1750367086,3.52E-05,1750367086,-2.57E-01
2.08E-05,1750367086,3.51E-05,1750367086,-2.56E-01
2.08E-05,1750367086,3.51E-05,1750367086,-2.56E-01
2.08E-05,1750367086,3.51E-05,1750367086,-2.56E-01
2.07E-05,1750367086,3.51E-05,1750367086,-2.58E-01
2.08E-05,1750367086,3.51E-05,1750367086,-2.56E-01
2.08E-05,1750367086,3.52E-05,1750367086,-2.57E-01
2.08E-05,1750367086,3.52E-05,1750367087,-2.57E-01
2.08E-05,1750367086,3.52E-05,1750367087,-2.57E-01
2.08E-05,1750367086,3.52E-05,1750367087,-2.57E-01
2.08E-05,1750367086,3.52E-05,1750367087,-2.57E-01
2.08E-05,1750367086,3.52E-05,1750367087,-2.57E-01
2.08E-05,1750367086,3.52E-05,1750367087,-2.57E-01
2.07E-05,1750367087,3.52E-05,1750367087,-2.59E-01
2.07E-05,1750367087,3.52E-05,1750367087,-2.59E-01
2.07E-05,1750367087,3.52E-05,1750367087,-2.59E-01
2.07E-05,1750367087,3.52E-05,1750367087,-2.59E-01
2.07E-05,1750367087,3.51E-05,1750367087,-2.58E-01
2.07E-05,1750367087,3.51E-05,1750367087,-2.58E-01
2.07E-05,1750367087,3.51E-05,1750367087,-2.58E-01
2.07E-05,1750367087,3.51E-05,1750367087,-2.58E-01
2.07E-05,1750367087,3.51E-05,1750367087,-2.58E-01
2.08E-05,1750367087,3.51E-05,1750367088,-2.56E-01
2.08E-05,1750367087,3.51E-05,1750367088,-2.56E-01
2.08E-05,1750367087,3.51E-05,1750367088,-2.56E-01
2.08E-05,1750367087,3.51E-05,1750367088,-2.56E-01
2.08E-05,1750367087,3.51E-05,1750367088,-2.56E-01
2.08E-05,1750367087,3.51E-05,1750367088,-2.56E-01
2.08E-05,1750367088,3.52E-05,1750367088,-2.57E-01
2.08E-05,1750367088,3.52E-05,1750367088,-2.57E-01
2.08E-05,1750367088,3.52E-05,1750367088,-2.57E-01
2.08E-05,1750367088,3.52E-05,1750367088,-2.57E-01
2.08E-05,1750367088,3.52E-05,1750367088,-2.57E-01
2.08E-05,1750367088,3.52E-05,1750367088,-2.57E-01
2.08E-05,1750367088,3.52E-05,1750367088,-2.57E-01
2.08E-05,1750367088,3.51E-05,1750367088,-2.56E-01
2.07E-05,1750367088,3.51E-05,1750367089,-2.58E-01
2.07E-05,1750367088,3.52E-05,1750367089,-2.59E-01
2.07E-05,1750367088,3.52E-05,1750367089,-2.59E-01
2.07E-05,1750367088,3.52E-05,1750367089,-2.59E-01
2.08E-05,1750367088,3.52E-05,1750367089,-2.57E-01
2.08E-05,1750367088,3.51E-05,1750367089,-2.56E-01
2.08E-05,1750367089,3.51E-05,1750367089,-2.56E-01
2.07E-05,1750367089,3.51E-05,1750367089,-2.58E-01
2.07E-05,1750367089,3.51E-05,1750367089,-2.58E-01
2.08E-05,1750367089,3.51E-05,1750367089,-2.56E-01
2.07E-05,1750367089,3.51E-05,1750367089,-2.58E-01
2.07E-05,1750367089,3.51E-05,1750367089,-2.58E-01
2.07E-05,1750367089,3.51E-05,1750367089,-2.58E-01
2.08E-05,1750367089,3.51E-05,1750367089,-2.56E-01
2.08E-05,1750367089,3.51E-05,1750367089,-2.56E-01
2.08E-05,1750367089,3.51E-05,1750367090,-2.56E-01
2.07E-05,1750367089,3.51E-05,1750367090,-2.58E-01
2.08E-05,1750367089,3.51E-05,1750367090,-2.56E-01
2.07E-05,1750367089,3.51E-05,1750367090,-2.58E-01
2.07E-05,1750367089,3.51E-05,1750367090,-2.58E-01
2.07E-05,1750367089,3.51E-05,1750367090,-2.58E-01
2.07E-05,1750367090,3.50E-05,1750367090,-2.57E-01
2.07E-05,1750367090,3.50E-05,1750367090,-2.57E-01
2.07E-05,1750367090,3.50E-05,1750367090,-2.57E-01
2.08E-05,1750367090,3.50E-05,1750367090,-2.54E-01
2.08E-05,1750367090,3.50E-05,1750367090,-2.54E-01
2.08E-05,1750367090,3.50E-05,1750367090,-2.54E-01
