Time Stamp [s],Stokes 1,Stokes 2,Stokes 3,Azimuth [],Ellipticity [],Power Split Ratio,Phase Difference [],DOP [%],Power [dBm],Power [W]
1.52E+01,4.96E-01,-2.15E-01,8.41E-01,-1.17E+01,2.86E+01,7.48E-01,1.04E+02,3.13E+01,-3.11E+01,7.82E-07
1.53E+01,4.97E-01,-2.15E-01,8.41E-01,-1.17E+01,2.86E+01,7.48E-01,1.04E+02,3.13E+01,-3.11E+01,7.83E-07
1.53E+01,4.96E-01,-2.18E-01,8.41E-01,-1.19E+01,2.86E+01,7.48E-01,1.05E+02,3.13E+01,-3.11E+01,7.83E-07
1.53E+01,4.94E-01,-2.14E-01,8.42E-01,-1.17E+01,2.87E+01,7.47E-01,1.04E+02,3.14E+01,-3.11E+01,7.83E-07
1.54E+01,4.92E-01,-2.17E-01,8.43E-01,-1.19E+01,2.87E+01,7.46E-01,1.04E+02,3.14E+01,-3.11E+01,7.83E-07
1.54E+01,4.94E-01,-2.15E-01,8.42E-01,-1.18E+01,2.87E+01,7.47E-01,1.04E+02,3.14E+01,-3.11E+01,7.83E-07
1.54E+01,4.92E-01,-2.16E-01,8.44E-01,-1.19E+01,2.88E+01,7.46E-01,1.04E+02,3.14E+01,-3.11E+01,7.82E-07
1.54E+01,4.91E-01,-2.16E-01,8.44E-01,-1.19E+01,2.88E+01,7.45E-01,1.04E+02,3.13E+01,-3.11E+01,7.82E-07
1.55E+01,4.91E-01,-2.17E-01,8.44E-01,-1.19E+01,2.88E+01,7.45E-01,1.04E+02,3.13E+01,-3.11E+01,7.82E-07
1.55E+01,4.89E-01,-2.21E-01,8.44E-01,-1.21E+01,2.88E+01,7.44E-01,1.05E+02,3.13E+01,-3.11E+01,7.82E-07
1.55E+01,4.89E-01,-2.19E-01,8.44E-01,-1.21E+01,2.88E+01,7.45E-01,1.05E+02,3.12E+01,-3.11E+01,7.81E-07
1.56E+01,4.88E-01,-2.22E-01,8.44E-01,-1.22E+01,2.88E+01,7.44E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.56E+01,4.90E-01,-2.23E-01,8.43E-01,-1.23E+01,2.87E+01,7.45E-01,1.05E+02,3.12E+01,-3.11E+01,7.81E-07
1.56E+01,4.87E-01,-2.26E-01,8.44E-01,-1.25E+01,2.88E+01,7.43E-01,1.05E+02,3.10E+01,-3.11E+01,7.82E-07
1.57E+01,4.86E-01,-2.25E-01,8.44E-01,-1.24E+01,2.88E+01,7.43E-01,1.05E+02,3.10E+01,-3.11E+01,7.82E-07
1.57E+01,4.88E-01,-2.27E-01,8.42E-01,-1.25E+01,2.87E+01,7.44E-01,1.05E+02,3.08E+01,-3.11E+01,7.82E-07
1.57E+01,4.86E-01,-2.32E-01,8.42E-01,-1.28E+01,2.87E+01,7.43E-01,1.05E+02,3.07E+01,-3.11E+01,7.82E-07
1.57E+01,4.87E-01,-2.30E-01,8.43E-01,-1.27E+01,2.87E+01,7.43E-01,1.05E+02,3.06E+01,-3.11E+01,7.81E-07
1.58E+01,4.87E-01,-2.34E-01,8.42E-01,-1.28E+01,2.86E+01,7.43E-01,1.06E+02,3.06E+01,-3.11E+01,7.82E-07
1.58E+01,4.88E-01,-2.32E-01,8.42E-01,-1.27E+01,2.87E+01,7.44E-01,1.05E+02,3.05E+01,-3.11E+01,7.82E-07
1.58E+01,4.89E-01,-2.32E-01,8.41E-01,-1.27E+01,2.86E+01,7.44E-01,1.05E+02,3.05E+01,-3.11E+01,7.82E-07
1.59E+01,4.93E-01,-2.34E-01,8.38E-01,-1.27E+01,2.85E+01,7.47E-01,1.06E+02,3.05E+01,-3.11E+01,7.83E-07
1.59E+01,4.92E-01,-2.34E-01,8.39E-01,-1.27E+01,2.85E+01,7.46E-01,1.06E+02,3.05E+01,-3.11E+01,7.83E-07
1.59E+01,4.93E-01,-2.33E-01,8.38E-01,-1.27E+01,2.85E+01,7.46E-01,1.06E+02,3.06E+01,-3.11E+01,7.83E-07
1.60E+01,4.94E-01,-2.32E-01,8.38E-01,-1.26E+01,2.85E+01,7.47E-01,1.05E+02,3.07E+01,-3.11E+01,7.83E-07
1.60E+01,4.92E-01,-2.29E-01,8.40E-01,-1.25E+01,2.86E+01,7.46E-01,1.05E+02,3.06E+01,-3.11E+01,7.83E-07
1.60E+01,4.94E-01,-2.29E-01,8.39E-01,-1.25E+01,2.85E+01,7.47E-01,1.05E+02,3.07E+01,-3.11E+01,7.83E-07
1.60E+01,4.96E-01,-2.25E-01,8.39E-01,-1.22E+01,2.85E+01,7.48E-01,1.05E+02,3.08E+01,-3.11E+01,7.83E-07
1.61E+01,4.94E-01,-2.25E-01,8.40E-01,-1.22E+01,2.86E+01,7.47E-01,1.05E+02,3.09E+01,-3.11E+01,7.83E-07
1.61E+01,4.94E-01,-2.24E-01,8.40E-01,-1.22E+01,2.86E+01,7.47E-01,1.05E+02,3.09E+01,-3.11E+01,7.83E-07
1.61E+01,4.95E-01,-2.21E-01,8.40E-01,-1.20E+01,2.86E+01,7.48E-01,1.05E+02,3.10E+01,-3.11E+01,7.83E-07
1.62E+01,4.94E-01,-2.22E-01,8.41E-01,-1.21E+01,2.86E+01,7.47E-01,1.05E+02,3.10E+01,-3.11E+01,7.83E-07
1.62E+01,4.91E-01,-2.24E-01,8.42E-01,-1.22E+01,2.87E+01,7.46E-01,1.05E+02,3.10E+01,-3.11E+01,7.84E-07
1.62E+01,4.92E-01,-2.18E-01,8.43E-01,-1.19E+01,2.87E+01,7.46E-01,1.05E+02,3.11E+01,-3.11E+01,7.82E-07
1.63E+01,4.91E-01,-2.22E-01,8.42E-01,-1.22E+01,2.87E+01,7.46E-01,1.05E+02,3.11E+01,-3.11E+01,7.83E-07
1.63E+01,4.91E-01,-2.23E-01,8.42E-01,-1.22E+01,2.87E+01,7.46E-01,1.05E+02,3.12E+01,-3.11E+01,7.83E-07
1.63E+01,4.91E-01,-2.21E-01,8.43E-01,-1.21E+01,2.87E+01,7.46E-01,1.05E+02,3.11E+01,-3.11E+01,7.83E-07
1.63E+01,4.90E-01,-2.24E-01,8.43E-01,-1.23E+01,2.87E+01,7.45E-01,1.05E+02,3.11E+01,-3.11E+01,7.83E-07
1.64E+01,4.92E-01,-2.19E-01,8.42E-01,-1.20E+01,2.87E+01,7.46E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.64E+01,4.92E-01,-2.21E-01,8.42E-01,-1.21E+01,2.87E+01,7.46E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.64E+01,4.90E-01,-2.20E-01,8.44E-01,-1.21E+01,2.88E+01,7.45E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.65E+01,4.87E-01,-2.21E-01,8.45E-01,-1.22E+01,2.88E+01,7.44E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.65E+01,4.88E-01,-2.23E-01,8.44E-01,-1.23E+01,2.88E+01,7.44E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.65E+01,4.88E-01,-2.22E-01,8.44E-01,-1.22E+01,2.88E+01,7.44E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.66E+01,4.90E-01,-2.21E-01,8.44E-01,-1.21E+01,2.88E+01,7.45E-01,1.05E+02,3.13E+01,-3.11E+01,7.82E-07
1.66E+01,4.87E-01,-2.24E-01,8.44E-01,-1.23E+01,2.88E+01,7.43E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.66E+01,4.87E-01,-2.21E-01,8.45E-01,-1.22E+01,2.88E+01,7.44E-01,1.05E+02,3.13E+01,-3.11E+01,7.81E-07
1.66E+01,4.93E-01,-2.20E-01,8.42E-01,-1.20E+01,2.87E+01,7.46E-01,1.05E+02,3.14E+01,-3.11E+01,7.81E-07
1.67E+01,4.88E-01,-2.21E-01,8.44E-01,-1.22E+01,2.88E+01,7.44E-01,1.05E+02,3.13E+01,-3.11E+01,7.81E-07
1.67E+01,4.89E-01,-2.20E-01,8.44E-01,-1.21E+01,2.88E+01,7.44E-01,1.05E+02,3.13E+01,-3.11E+01,7.81E-07
1.67E+01,4.89E-01,-2.20E-01,8.44E-01,-1.21E+01,2.88E+01,7.45E-01,1.05E+02,3.13E+01,-3.11E+01,7.81E-07
1.68E+01,4.91E-01,-2.19E-01,8.43E-01,-1.20E+01,2.87E+01,7.45E-01,1.05E+02,3.13E+01,-3.11E+01,7.80E-07
1.68E+01,4.91E-01,-2.16E-01,8.44E-01,-1.18E+01,2.88E+01,7.46E-01,1.04E+02,3.14E+01,-3.11E+01,7.80E-07
1.68E+01,4.91E-01,-2.17E-01,8.44E-01,-1.19E+01,2.88E+01,7.46E-01,1.04E+02,3.13E+01,-3.11E+01,7.80E-07
1.69E+01,4.90E-01,-2.18E-01,8.44E-01,-1.20E+01,2.88E+01,7.45E-01,1.04E+02,3.13E+01,-3.11E+01,7.80E-07
1.69E+01,4.91E-01,-2.17E-01,8.43E-01,-1.19E+01,2.87E+01,7.46E-01,1.04E+02,3.14E+01,-3.11E+01,7.80E-07
1.69E+01,4.91E-01,-2.16E-01,8.44E-01,-1.19E+01,2.88E+01,7.46E-01,1.04E+02,3.14E+01,-3.11E+01,7.80E-07
1.69E+01,4.94E-01,-2.18E-01,8.42E-01,-1.19E+01,2.87E+01,7.47E-01,1.04E+02,3.14E+01,-3.11E+01,7.81E-07
1.70E+01,4.95E-01,-2.14E-01,8.42E-01,-1.17E+01,2.87E+01,7.48E-01,1.04E+02,3.14E+01,-3.11E+01,7.80E-07
1.70E+01,4.94E-01,-2.15E-01,8.43E-01,-1.17E+01,2.87E+01,7.47E-01,1.04E+02,3.13E+01,-3.11E+01,7.79E-07
1.70E+01,4.94E-01,-2.15E-01,8.43E-01,-1.18E+01,2.87E+01,7.47E-01,1.04E+02,3.13E+01,-3.11E+01,7.79E-07
1.71E+01,4.93E-01,-2.16E-01,8.43E-01,-1.18E+01,2.87E+01,7.47E-01,1.04E+02,3.13E+01,-3.11E+01,7.80E-07
1.71E+01,4.95E-01,-2.15E-01,8.42E-01,-1.17E+01,2.87E+01,7.48E-01,1.04E+02,3.14E+01,-3.11E+01,7.79E-07
1.71E+01,4.95E-01,-2.15E-01,8.42E-01,-1.17E+01,2.87E+01,7.47E-01,1.04E+02,3.13E+01,-3.11E+01,7.80E-07
1.72E+01,4.95E-01,-2.14E-01,8.42E-01,-1.17E+01,2.87E+01,7.48E-01,1.04E+02,3.13E+01,-3.11E+01,7.79E-07
1.72E+01,4.95E-01,-2.14E-01,8.42E-01,-1.17E+01,2.87E+01,7.48E-01,1.04E+02,3.13E+01,-3.11E+01,7.79E-07
1.72E+01,4.98E-01,-2.15E-01,8.40E-01,-1.17E+01,2.86E+01,7.49E-01,1.04E+02,3.14E+01,-3.11E+01,7.80E-07
1.72E+01,4.96E-01,-2.16E-01,8.41E-01,-1.17E+01,2.86E+01,7.48E-01,1.04E+02,3.14E+01,-3.11E+01,7.80E-07
1.73E+01,4.98E-01,-2.12E-01,8.41E-01,-1.15E+01,2.86E+01,7.49E-01,1.04E+02,3.13E+01,-3.11E+01,7.80E-07
1.73E+01,4.97E-01,-2.16E-01,8.40E-01,-1.18E+01,2.86E+01,7.48E-01,1.04E+02,3.13E+01,-3.11E+01,7.81E-07
1.73E+01,4.98E-01,-2.13E-01,8.40E-01,-1.16E+01,2.86E+01,7.49E-01,1.04E+02,3.13E+01,-3.11E+01,7.80E-07
1.74E+01,4.98E-01,-2.16E-01,8.40E-01,-1.17E+01,2.86E+01,7.49E-01,1.04E+02,3.12E+01,-3.11E+01,7.80E-07
1.74E+01,5.00E-01,-2.15E-01,8.39E-01,-1.16E+01,2.85E+01,7.50E-01,1.04E+02,3.13E+01,-3.11E+01,7.80E-07
1.74E+01,5.00E-01,-2.16E-01,8.39E-01,-1.17E+01,2.85E+01,7.50E-01,1.04E+02,3.12E+01,-3.11E+01,7.80E-07
1.75E+01,5.00E-01,-2.15E-01,8.39E-01,-1.17E+01,2.85E+01,7.50E-01,1.04E+02,3.11E+01,-3.11E+01,7.80E-07
1.75E+01,4.98E-01,-2.13E-01,8.41E-01,-1.16E+01,2.86E+01,7.49E-01,1.04E+02,3.11E+01,-3.11E+01,7.79E-07
1.75E+01,5.00E-01,-2.16E-01,8.39E-01,-1.17E+01,2.85E+01,7.50E-01,1.04E+02,3.11E+01,-3.11E+01,7.80E-07
1.75E+01,4.98E-01,-2.13E-01,8.41E-01,-1.16E+01,2.86E+01,7.49E-01,1.04E+02,3.11E+01,-3.11E+01,7.79E-07
1.76E+01,5.00E-01,-2.15E-01,8.39E-01,-1.16E+01,2.85E+01,7.50E-01,1.04E+02,3.12E+01,-3.11E+01,7.80E-07
1.76E+01,5.01E-01,-2.14E-01,8.39E-01,-1.16E+01,2.85E+01,7.51E-01,1.04E+02,3.11E+01,-3.11E+01,7.80E-07
1.76E+01,4.97E-01,-2.15E-01,8.41E-01,-1.17E+01,2.86E+01,7.49E-01,1.04E+02,3.10E+01,-3.11E+01,7.80E-07
1.77E+01,5.01E-01,-2.16E-01,8.38E-01,-1.17E+01,2.85E+01,7.50E-01,1.04E+02,3.11E+01,-3.11E+01,7.80E-07
1.77E+01,5.02E-01,-2.15E-01,8.38E-01,-1.16E+01,2.85E+01,7.51E-01,1.04E+02,3.11E+01,-3.11E+01,7.79E-07
1.77E+01,5.00E-01,-2.17E-01,8.39E-01,-1.17E+01,2.85E+01,7.50E-01,1.04E+02,3.10E+01,-3.11E+01,7.80E-07
1.78E+01,5.00E-01,-2.15E-01,8.39E-01,-1.16E+01,2.85E+01,7.50E-01,1.04E+02,3.10E+01,-3.11E+01,7.79E-07
1.78E+01,4.99E-01,-2.18E-01,8.39E-01,-1.18E+01,2.85E+01,7.50E-01,1.05E+02,3.10E+01,-3.11E+01,7.79E-07
1.78E+01,5.02E-01,-2.19E-01,8.37E-01,-1.18E+01,2.84E+01,7.51E-01,1.05E+02,3.10E+01,-3.11E+01,7.80E-07
1.78E+01,4.98E-01,-2.18E-01,8.39E-01,-1.18E+01,2.85E+01,7.49E-01,1.05E+02,3.09E+01,-3.11E+01,7.80E-07
1.79E+01,4.97E-01,-2.23E-01,8.38E-01,-1.21E+01,2.85E+01,7.49E-01,1.05E+02,3.08E+01,-3.11E+01,7.81E-07
1.79E+01,4.96E-01,-2.26E-01,8.39E-01,-1.22E+01,2.85E+01,7.48E-01,1.05E+02,3.08E+01,-3.11E+01,7.82E-07
1.79E+01,4.96E-01,-2.26E-01,8.38E-01,-1.22E+01,2.85E+01,7.48E-01,1.05E+02,3.07E+01,-3.11E+01,7.81E-07
1.80E+01,4.95E-01,-2.28E-01,8.38E-01,-1.24E+01,2.85E+01,7.48E-01,1.05E+02,3.07E+01,-3.11E+01,7.82E-07
1.80E+01,4.94E-01,-2.30E-01,8.39E-01,-1.25E+01,2.85E+01,7.47E-01,1.05E+02,3.06E+01,-3.11E+01,7.81E-07
1.80E+01,4.93E-01,-2.32E-01,8.39E-01,-1.26E+01,2.85E+01,7.46E-01,1.05E+02,3.05E+01,-3.11E+01,7.81E-07
1.81E+01,4.90E-01,-2.38E-01,8.39E-01,-1.30E+01,2.85E+01,7.45E-01,1.06E+02,3.03E+01,-3.11E+01,7.81E-07
1.81E+01,4.91E-01,-2.40E-01,8.38E-01,-1.30E+01,2.85E+01,7.45E-01,1.06E+02,3.03E+01,-3.11E+01,7.82E-07
1.81E+01,4.88E-01,-2.43E-01,8.38E-01,-1.32E+01,2.85E+01,7.44E-01,1.06E+02,3.02E+01,-3.11E+01,7.82E-07
1.81E+01,4.90E-01,-2.44E-01,8.37E-01,-1.32E+01,2.84E+01,7.45E-01,1.06E+02,3.02E+01,-3.11E+01,7.82E-07
1.82E+01,4.88E-01,-2.44E-01,8.38E-01,-1.33E+01,2.85E+01,7.44E-01,1.06E+02,3.01E+01,-3.11E+01,7.82E-07
1.82E+01,4.87E-01,-2.49E-01,8.37E-01,-1.35E+01,2.84E+01,7.44E-01,1.07E+02,3.01E+01,-3.11E+01,7.83E-07
1.82E+01,4.85E-01,-2.45E-01,8.40E-01,-1.34E+01,2.85E+01,7.42E-01,1.06E+02,3.00E+01,-3.11E+01,7.82E-07
1.83E+01,4.86E-01,-2.49E-01,8.37E-01,-1.36E+01,2.84E+01,7.43E-01,1.07E+02,2.99E+01,-3.11E+01,7.83E-07
1.83E+01,4.87E-01,-2.48E-01,8.37E-01,-1.35E+01,2.84E+01,7.44E-01,1.07E+02,2.99E+01,-3.11E+01,7.83E-07
1.83E+01,4.87E-01,-2.48E-01,8.37E-01,-1.35E+01,2.84E+01,7.44E-01,1.07E+02,3.00E+01,-3.11E+01,7.83E-07
1.84E+01,4.87E-01,-2.47E-01,8.38E-01,-1.35E+01,2.85E+01,7.43E-01,1.06E+02,2.99E+01,-3.11E+01,7.82E-07
1.84E+01,4.85E-01,-2.47E-01,8.39E-01,-1.35E+01,2.85E+01,7.43E-01,1.06E+02,3.00E+01,-3.11E+01,7.83E-07
1.84E+01,4.86E-01,-2.46E-01,8.39E-01,-1.34E+01,2.85E+01,7.43E-01,1.06E+02,3.00E+01,-3.11E+01,7.82E-07
1.84E+01,4.86E-01,-2.43E-01,8.39E-01,-1.33E+01,2.85E+01,7.43E-01,1.06E+02,3.01E+01,-3.11E+01,7.82E-07
1.85E+01,4.86E-01,-2.43E-01,8.39E-01,-1.33E+01,2.85E+01,7.43E-01,1.06E+02,3.01E+01,-3.11E+01,7.82E-07
1.85E+01,4.90E-01,-2.43E-01,8.37E-01,-1.32E+01,2.84E+01,7.45E-01,1.06E+02,3.02E+01,-3.11E+01,7.82E-07
1.85E+01,4.87E-01,-2.41E-01,8.39E-01,-1.32E+01,2.85E+01,7.43E-01,1.06E+02,3.03E+01,-3.11E+01,7.83E-07
1.86E+01,4.87E-01,-2.42E-01,8.39E-01,-1.32E+01,2.85E+01,7.44E-01,1.06E+02,3.04E+01,-3.11E+01,7.84E-07
1.86E+01,4.89E-01,-2.39E-01,8.39E-01,-1.30E+01,2.85E+01,7.44E-01,1.06E+02,3.05E+01,-3.11E+01,7.83E-07
1.86E+01,4.86E-01,-2.37E-01,8.41E-01,-1.30E+01,2.86E+01,7.43E-01,1.06E+02,3.05E+01,-3.11E+01,7.83E-07
1.87E+01,4.87E-01,-2.34E-01,8.42E-01,-1.29E+01,2.87E+01,7.43E-01,1.06E+02,3.07E+01,-3.11E+01,7.83E-07
1.87E+01,4.87E-01,-2.31E-01,8.42E-01,-1.27E+01,2.87E+01,7.43E-01,1.05E+02,3.08E+01,-3.11E+01,7.82E-07
1.87E+01,4.92E-01,-2.25E-01,8.41E-01,-1.23E+01,2.86E+01,7.46E-01,1.05E+02,3.10E+01,-3.11E+01,7.82E-07
1.87E+01,4.89E-01,-2.25E-01,8.43E-01,-1.23E+01,2.87E+01,7.44E-01,1.05E+02,3.10E+01,-3.11E+01,7.82E-07
1.88E+01,4.88E-01,-2.24E-01,8.44E-01,-1.23E+01,2.88E+01,7.44E-01,1.05E+02,3.11E+01,-3.11E+01,7.82E-07
1.88E+01,4.84E-01,-2.24E-01,8.46E-01,-1.24E+01,2.89E+01,7.42E-01,1.05E+02,3.12E+01,-3.11E+01,7.82E-07
1.88E+01,4.85E-01,-2.24E-01,8.45E-01,-1.24E+01,2.88E+01,7.43E-01,1.05E+02,3.12E+01,-3.11E+01,7.83E-07
1.89E+01,4.88E-01,-2.23E-01,8.44E-01,-1.23E+01,2.88E+01,7.44E-01,1.05E+02,3.13E+01,-3.11E+01,7.82E-07
1.89E+01,4.84E-01,-2.20E-01,8.47E-01,-1.22E+01,2.89E+01,7.42E-01,1.05E+02,3.13E+01,-3.11E+01,7.81E-07
1.89E+01,4.85E-01,-2.20E-01,8.46E-01,-1.22E+01,2.89E+01,7.43E-01,1.05E+02,3.14E+01,-3.11E+01,7.81E-07
1.90E+01,4.83E-01,-2.21E-01,8.47E-01,-1.23E+01,2.90E+01,7.42E-01,1.05E+02,3.14E+01,-3.11E+01,7.81E-07
1.90E+01,4.84E-01,-2.22E-01,8.46E-01,-1.23E+01,2.89E+01,7.42E-01,1.05E+02,3.15E+01,-3.11E+01,7.81E-07
1.90E+01,4.86E-01,-2.17E-01,8.46E-01,-1.20E+01,2.89E+01,7.43E-01,1.04E+02,3.15E+01,-3.11E+01,7.80E-07
1.90E+01,4.85E-01,-2.18E-01,8.47E-01,-1.21E+01,2.89E+01,7.43E-01,1.04E+02,3.16E+01,-3.11E+01,7.80E-07
1.91E+01,4.84E-01,-2.21E-01,8.47E-01,-1.22E+01,2.89E+01,7.42E-01,1.05E+02,3.15E+01,-3.11E+01,7.80E-07
1.91E+01,4.83E-01,-2.20E-01,8.47E-01,-1.22E+01,2.90E+01,7.42E-01,1.05E+02,3.15E+01,-3.11E+01,7.81E-07
1.91E+01,4.88E-01,-2.18E-01,8.45E-01,-1.20E+01,2.89E+01,7.44E-01,1.04E+02,3.16E+01,-3.11E+01,7.80E-07
1.92E+01,4.88E-01,-2.14E-01,8.46E-01,-1.18E+01,2.89E+01,7.44E-01,1.04E+02,3.16E+01,-3.11E+01,7.80E-07
1.92E+01,4.90E-01,-2.13E-01,8.45E-01,-1.18E+01,2.89E+01,7.45E-01,1.04E+02,3.17E+01,-3.11E+01,7.80E-07
1.92E+01,4.88E-01,-2.13E-01,8.46E-01,-1.18E+01,2.89E+01,7.44E-01,1.04E+02,3.17E+01,-3.11E+01,7.80E-07
1.93E+01,4.88E-01,-2.12E-01,8.47E-01,-1.17E+01,2.89E+01,7.44E-01,1.04E+02,3.17E+01,-3.11E+01,7.79E-07
1.93E+01,4.89E-01,-2.13E-01,8.46E-01,-1.18E+01,2.89E+01,7.45E-01,1.04E+02,3.17E+01,-3.11E+01,7.80E-07
1.93E+01,4.87E-01,-2.12E-01,8.47E-01,-1.17E+01,2.90E+01,7.44E-01,1.04E+02,3.17E+01,-3.11E+01,7.79E-07
1.93E+01,4.87E-01,-2.12E-01,8.47E-01,-1.18E+01,2.89E+01,7.44E-01,1.04E+02,3.17E+01,-3.11E+01,7.79E-07
1.94E+01,4.87E-01,-2.09E-01,8.48E-01,-1.16E+01,2.90E+01,7.44E-01,1.04E+02,3.18E+01,-3.11E+01,7.78E-07
1.94E+01,4.88E-01,-2.11E-01,8.47E-01,-1.17E+01,2.90E+01,7.44E-01,1.04E+02,3.18E+01,-3.11E+01,7.79E-07
1.94E+01,4.87E-01,-2.12E-01,8.47E-01,-1.17E+01,2.89E+01,7.44E-01,1.04E+02,3.18E+01,-3.11E+01,7.79E-07
1.95E+01,4.86E-01,-2.11E-01,8.48E-01,-1.17E+01,2.90E+01,7.43E-01,1.04E+02,3.18E+01,-3.11E+01,7.79E-07
1.95E+01,4.87E-01,-2.12E-01,8.47E-01,-1.18E+01,2.90E+01,7.43E-01,1.04E+02,3.17E+01,-3.11E+01,7.79E-07
1.95E+01,4.85E-01,-2.15E-01,8.47E-01,-1.20E+01,2.90E+01,7.43E-01,1.04E+02,3.16E+01,-3.11E+01,7.78E-07
1.96E+01,4.85E-01,-2.15E-01,8.47E-01,-1.19E+01,2.90E+01,7.43E-01,1.04E+02,3.16E+01,-3.11E+01,7.77E-07
1.96E+01,4.89E-01,-2.14E-01,8.46E-01,-1.18E+01,2.89E+01,7.44E-01,1.04E+02,3.16E+01,-3.11E+01,7.77E-07
1.96E+01,4.87E-01,-2.14E-01,8.47E-01,-1.19E+01,2.89E+01,7.43E-01,1.04E+02,3.16E+01,-3.11E+01,7.78E-07
1.96E+01,4.88E-01,-2.15E-01,8.46E-01,-1.19E+01,2.89E+01,7.44E-01,1.04E+02,3.16E+01,-3.11E+01,7.78E-07
1.97E+01,4.88E-01,-2.13E-01,8.46E-01,-1.18E+01,2.89E+01,7.44E-01,1.04E+02,3.15E+01,-3.11E+01,7.78E-07
1.97E+01,4.91E-01,-2.15E-01,8.44E-01,-1.18E+01,2.88E+01,7.45E-01,1.04E+02,3.16E+01,-3.11E+01,7.79E-07
1.97E+01,4.93E-01,-2.15E-01,8.43E-01,-1.18E+01,2.87E+01,7.46E-01,1.04E+02,3.16E+01,-3.11E+01,7.79E-07
1.98E+01,4.92E-01,-2.11E-01,8.44E-01,-1.16E+01,2.88E+01,7.46E-01,1.04E+02,3.15E+01,-3.11E+01,7.78E-07
1.98E+01,4.95E-01,-2.12E-01,8.43E-01,-1.16E+01,2.87E+01,7.48E-01,1.04E+02,3.16E+01,-3.11E+01,7.79E-07
1.98E+01,4.96E-01,-2.10E-01,8.43E-01,-1.15E+01,2.87E+01,7.48E-01,1.04E+02,3.15E+01,-3.11E+01,7.78E-07
1.99E+01,4.96E-01,-2.11E-01,8.42E-01,-1.16E+01,2.87E+01,7.48E-01,1.04E+02,3.15E+01,-3.11E+01,7.79E-07
1.99E+01,4.99E-01,-2.12E-01,8.41E-01,-1.15E+01,2.86E+01,7.49E-01,1.04E+02,3.15E+01,-3.11E+01,7.80E-07
1.99E+01,4.97E-01,-2.07E-01,8.43E-01,-1.13E+01,2.87E+01,7.48E-01,1.04E+02,3.15E+01,-3.11E+01,7.79E-07
1.99E+01,4.99E-01,-2.09E-01,8.41E-01,-1.14E+01,2.86E+01,7.49E-01,1.04E+02,3.15E+01,-3.11E+01,7.79E-07
2.00E+01,4.99E-01,-2.07E-01,8.42E-01,-1.13E+01,2.87E+01,7.49E-01,1.04E+02,3.15E+01,-3.11E+01,7.79E-07
2.00E+01,5.01E-01,-2.07E-01,8.40E-01,-1.12E+01,2.86E+01,7.51E-01,1.04E+02,3.16E+01,-3.11E+01,7.79E-07
2.00E+01,5.03E-01,-2.03E-01,8.40E-01,-1.10E+01,2.86E+01,7.51E-01,1.04E+02,3.16E+01,-3.11E+01,7.78E-07
2.01E+01,5.04E-01,-2.06E-01,8.39E-01,-1.11E+01,2.85E+01,7.52E-01,1.04E+02,3.16E+01,-3.11E+01,7.79E-07
2.01E+01,5.04E-01,-2.06E-01,8.39E-01,-1.11E+01,2.85E+01,7.52E-01,1.04E+02,3.15E+01,-3.11E+01,7.79E-07
2.01E+01,5.05E-01,-2.03E-01,8.39E-01,-1.10E+01,2.85E+01,7.52E-01,1.04E+02,3.15E+01,-3.11E+01,7.78E-07
2.02E+01,5.06E-01,-2.06E-01,8.38E-01,-1.11E+01,2.85E+01,7.53E-01,1.04E+02,3.14E+01,-3.11E+01,7.78E-07
2.02E+01,5.08E-01,-2.05E-01,8.37E-01,-1.10E+01,2.84E+01,7.54E-01,1.04E+02,3.14E+01,-3.11E+01,7.78E-07
2.02E+01,5.07E-01,-2.07E-01,8.37E-01,-1.11E+01,2.84E+01,7.54E-01,1.04E+02,3.14E+01,-3.11E+01,7.79E-07
2.02E+01,5.09E-01,-2.05E-01,8.36E-01,-1.10E+01,2.84E+01,7.54E-01,1.04E+02,3.13E+01,-3.11E+01,7.78E-07
2.03E+01,5.09E-01,-2.07E-01,8.35E-01,-1.10E+01,2.83E+01,7.55E-01,1.04E+02,3.12E+01,-3.11E+01,7.79E-07
2.03E+01,5.10E-01,-2.06E-01,8.35E-01,-1.10E+01,2.83E+01,7.55E-01,1.04E+02,3.11E+01,-3.11E+01,7.79E-07
2.03E+01,5.09E-01,-2.11E-01,8.35E-01,-1.12E+01,2.83E+01,7.54E-01,1.04E+02,3.11E+01,-3.11E+01,7.80E-07
2.04E+01,5.10E-01,-2.07E-01,8.35E-01,-1.10E+01,2.83E+01,7.55E-01,1.04E+02,3.11E+01,-3.11E+01,7.79E-07
2.04E+01,5.07E-01,-2.09E-01,8.36E-01,-1.12E+01,2.84E+01,7.54E-01,1.04E+02,3.11E+01,-3.11E+01,7.78E-07
