power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),Power Difference,Sdifference
1.59E-09,1749503193,1.35E-09,1749503193,0.00E+00,0.00E+00
1.59E-09,1749503193,1.35E-09,1749503193,0.00E+00,0.00E+00
1.58E-09,1749503193,1.35E-09,1749503193,-1.00E-11,-3.41E-03
1.59E-09,1749503193,1.35E-09,1749503193,0.00E+00,0.00E+00
1.60E-09,1749503193,1.35E-09,1749503193,1.00E-11,3.39E-03
1.59E-09,1749503193,1.35E-09,1749503193,0.00E+00,0.00E+00
1.60E-09,1749503193,1.35E-09,1749503193,1.00E-11,3.39E-03
1.59E-09,1749503193,1.35E-09,1749503193,0.00E+00,0.00E+00
1.59E-09,1749503193,1.35E-09,1749503193,0.00E+00,0.00E+00
1.59E-09,1749503193,1.35E-09,1749503193,0.00E+00,0.00E+00
1.59E-09,1749503194,1.35E-09,1749503193,0.00E+00,0.00E+00
1.59E-09,1749503194,1.35E-09,1749503193,0.00E+00,0.00E+00
1.59E-09,1749503194,1.35E-09,1749503193,0.00E+00,0.00E+00
1.60E-09,1749503194,1.35E-09,1749503193,1.00E-11,3.39E-03
1.59E-09,1749503194,1.35E-09,1749503194,0.00E+00,0.00E+00
1.59E-09,1749503194,1.35E-09,1749503194,0.00E+00,0.00E+00
1.58E-09,1749503194,1.35E-09,1749503194,-1.00E-11,-3.41E-03
1.58E-09,1749503194,1.35E-09,1749503194,-1.00E-11,-3.41E-03
1.59E-09,1749503194,1.36E-09,1749503194,-1.00E-11,-3.39E-03
1.59E-09,1749503194,1.36E-09,1749503194,-1.00E-11,-3.39E-03
1.59E-09,1749503194,1.36E-09,1749503194,-1.00E-11,-3.39E-03
1.58E-09,1749503194,1.36E-09,1749503194,-2.00E-11,-6.80E-03
1.59E-09,1749503194,1.36E-09,1749503194,-1.00E-11,-3.39E-03
1.58E-09,1749503194,1.36E-09,1749503194,-2.00E-11,-6.80E-03
1.59E-09,1749503195,1.36E-09,1749503194,-1.00E-11,-3.39E-03
1.59E-09,1749503195,1.36E-09,1749503194,-1.00E-11,-3.39E-03
1.58E-09,1749503195,1.36E-09,1749503194,-2.00E-11,-6.80E-03
1.58E-09,1749503195,1.36E-09,1749503194,-2.00E-11,-6.80E-03
1.58E-09,1749503195,1.36E-09,1749503194,-2.00E-11,-6.80E-03
1.59E-09,1749503195,1.36E-09,1749503195,-1.00E-11,-3.39E-03
1.59E-09,1749503195,1.36E-09,1749503195,-1.00E-11,-3.39E-03
1.58E-09,1749503195,1.36E-09,1749503195,-2.00E-11,-6.80E-03
1.59E-09,1749503195,1.36E-09,1749503195,-1.00E-11,-3.39E-03
1.58E-09,1749503195,1.36E-09,1749503195,-2.00E-11,-6.80E-03
1.59E-09,1749503195,1.35E-09,1749503195,0.00E+00,0.00E+00
1.59E-09,1749503195,1.35E-09,1749503195,0.00E+00,0.00E+00
1.59E-09,1749503195,1.35E-09,1749503195,0.00E+00,0.00E+00
1.59E-09,1749503195,1.35E-09,1749503195,0.00E+00,0.00E+00
1.58E-09,1749503195,1.35E-09,1749503195,-1.00E-11,-3.41E-03
1.59E-09,1749503196,1.35E-09,1749503195,0.00E+00,0.00E+00
1.58E-09,1749503196,1.35E-09,1749503195,-1.00E-11,-3.41E-03
1.59E-09,1749503196,1.35E-09,1749503195,0.00E+00,0.00E+00
1.60E-09,1749503196,1.35E-09,1749503195,1.00E-11,3.39E-03
1.59E-09,1749503196,1.34E-09,1749503196,1.00E-11,3.41E-03
1.59E-09,1749503196,1.34E-09,1749503196,1.00E-11,3.41E-03
1.58E-09,1749503196,1.34E-09,1749503196,0.00E+00,0.00E+00
1.58E-09,1749503196,1.34E-09,1749503196,0.00E+00,0.00E+00
1.59E-09,1749503196,1.34E-09,1749503196,1.00E-11,3.41E-03
1.59E-09,1749503196,1.34E-09,1749503196,1.00E-11,3.41E-03
1.59E-09,1749503196,1.34E-09,1749503196,1.00E-11,3.41E-03
1.59E-09,1749503196,1.34E-09,1749503196,1.00E-11,3.41E-03
1.59E-09,1749503196,1.34E-09,1749503196,1.00E-11,3.41E-03
1.59E-09,1749503196,1.34E-09,1749503196,1.00E-11,3.41E-03
1.58E-09,1749503196,1.34E-09,1749503196,0.00E+00,0.00E+00
1.59E-09,1749503197,1.34E-09,1749503196,1.00E-11,3.41E-03
1.59E-09,1749503197,1.34E-09,1749503196,1.00E-11,3.41E-03
1.59E-09,1749503197,1.34E-09,1749503196,1.00E-11,3.41E-03
1.60E-09,1749503197,1.34E-09,1749503197,2.00E-11,6.80E-03
1.59E-09,1749503197,1.33E-09,1749503197,2.00E-11,6.85E-03
1.60E-09,1749503197,1.33E-09,1749503197,3.00E-11,1.02E-02
1.60E-09,1749503197,1.33E-09,1749503197,3.00E-11,1.02E-02
1.60E-09,1749503197,1.33E-09,1749503197,3.00E-11,1.02E-02
1.60E-09,1749503197,1.33E-09,1749503197,3.00E-11,1.02E-02
1.60E-09,1749503197,1.33E-09,1749503197,3.00E-11,1.02E-02
1.61E-09,1749503197,1.33E-09,1749503197,4.00E-11,1.36E-02
1.62E-09,1749503197,1.33E-09,1749503197,5.00E-11,1.69E-02
1.61E-09,1749503197,1.33E-09,1749503197,4.00E-11,1.36E-02
1.61E-09,1749503197,1.33E-09,1749503197,4.00E-11,1.36E-02
1.61E-09,1749503197,1.33E-09,1749503197,4.00E-11,1.36E-02
1.61E-09,1749503198,1.33E-09,1749503197,4.00E-11,1.36E-02
1.61E-09,1749503198,1.33E-09,1749503197,4.00E-11,1.36E-02
1.61E-09,1749503198,1.33E-09,1749503197,4.00E-11,1.36E-02
1.61E-09,1749503198,1.33E-09,1749503198,4.00E-11,1.36E-02
1.62E-09,1749503198,1.33E-09,1749503198,5.00E-11,1.69E-02
1.61E-09,1749503198,1.33E-09,1749503198,4.00E-11,1.36E-02
1.61E-09,1749503198,1.33E-09,1749503198,4.00E-11,1.36E-02
1.61E-09,1749503198,1.33E-09,1749503198,4.00E-11,1.36E-02
1.61E-09,1749503198,1.33E-09,1749503198,4.00E-11,1.36E-02
1.61E-09,1749503198,1.33E-09,1749503198,4.00E-11,1.36E-02
1.60E-09,1749503198,1.33E-09,1749503198,3.00E-11,1.02E-02
1.60E-09,1749503198,1.33E-09,1749503198,3.00E-11,1.02E-02
1.60E-09,1749503198,1.33E-09,1749503198,3.00E-11,1.02E-02
1.60E-09,1749503198,1.34E-09,1749503198,2.00E-11,6.80E-03
1.59E-09,1749503198,1.34E-09,1749503198,1.00E-11,3.41E-03
1.59E-09,1749503199,1.34E-09,1749503198,1.00E-11,3.41E-03
1.59E-09,1749503199,1.34E-09,1749503198,1.00E-11,3.41E-03
1.59E-09,1749503199,1.34E-09,1749503198,1.00E-11,3.41E-03
1.58E-09,1749503199,1.34E-09,1749503199,0.00E+00,0.00E+00
1.59E-09,1749503199,1.33E-09,1749503199,2.00E-11,6.85E-03
1.58E-09,1749503199,1.33E-09,1749503199,1.00E-11,3.44E-03
1.57E-09,1749503199,1.33E-09,1749503199,0.00E+00,0.00E+00
1.57E-09,1749503199,1.33E-09,1749503199,0.00E+00,0.00E+00
1.57E-09,1749503199,1.33E-09,1749503199,0.00E+00,0.00E+00
1.56E-09,1749503199,1.33E-09,1749503199,-1.00E-11,-3.46E-03
1.56E-09,1749503199,1.33E-09,1749503199,-1.00E-11,-3.46E-03
1.56E-09,1749503199,1.33E-09,1749503199,-1.00E-11,-3.46E-03
1.56E-09,1749503199,1.34E-09,1749503199,-2.00E-11,-6.90E-03
1.55E-09,1749503199,1.34E-09,1749503199,-3.00E-11,-1.04E-02
1.56E-09,1749503199,1.34E-09,1749503199,-2.00E-11,-6.90E-03
1.55E-09,1749503200,1.34E-09,1749503199,-3.00E-11,-1.04E-02
1.55E-09,1749503200,1.34E-09,1749503199,-3.00E-11,-1.04E-02
1.56E-09,1749503200,1.35E-09,1749503200,-3.00E-11,-1.03E-02
1.55E-09,1749503200,1.35E-09,1749503200,-4.00E-11,-1.38E-02
1.55E-09,1749503200,1.35E-09,1749503200,-4.00E-11,-1.38E-02
1.55E-09,1749503200,1.35E-09,1749503200,-4.00E-11,-1.38E-02
1.56E-09,1749503200,1.35E-09,1749503200,-3.00E-11,-1.03E-02
1.56E-09,1749503200,1.35E-09,1749503200,-3.00E-11,-1.03E-02
1.55E-09,1749503200,1.35E-09,1749503200,-4.00E-11,-1.38E-02
1.55E-09,1749503200,1.35E-09,1749503200,-4.00E-11,-1.38E-02
1.56E-09,1749503200,1.35E-09,1749503200,-3.00E-11,-1.03E-02
1.56E-09,1749503200,1.34E-09,1749503200,-2.00E-11,-6.90E-03
1.56E-09,1749503200,1.35E-09,1749503200,-3.00E-11,-1.03E-02
1.57E-09,1749503200,1.35E-09,1749503200,-2.00E-11,-6.85E-03
1.57E-09,1749503200,1.34E-09,1749503200,-1.00E-11,-3.44E-03
1.57E-09,1749503201,1.35E-09,1749503200,-2.00E-11,-6.85E-03
1.57E-09,1749503201,1.35E-09,1749503200,-2.00E-11,-6.85E-03
1.58E-09,1749503201,1.35E-09,1749503201,-1.00E-11,-3.41E-03
1.57E-09,1749503201,1.35E-09,1749503201,-2.00E-11,-6.85E-03
1.58E-09,1749503201,1.34E-09,1749503201,0.00E+00,0.00E+00
1.59E-09,1749503201,1.34E-09,1749503201,1.00E-11,3.41E-03
1.58E-09,1749503201,1.34E-09,1749503201,0.00E+00,0.00E+00
1.59E-09,1749503201,1.34E-09,1749503201,1.00E-11,3.41E-03
1.60E-09,1749503201,1.34E-09,1749503201,2.00E-11,6.80E-03
1.60E-09,1749503201,1.34E-09,1749503201,2.00E-11,6.80E-03
1.61E-09,1749503201,1.33E-09,1749503201,4.00E-11,1.36E-02
1.61E-09,1749503201,1.33E-09,1749503201,4.00E-11,1.36E-02
1.61E-09,1749503201,1.33E-09,1749503201,4.00E-11,1.36E-02
1.61E-09,1749503201,1.33E-09,1749503201,4.00E-11,1.36E-02
1.62E-09,1749503201,1.33E-09,1749503201,5.00E-11,1.69E-02
1.62E-09,1749503202,1.33E-09,1749503201,5.00E-11,1.69E-02
1.62E-09,1749503202,1.32E-09,1749503201,6.00E-11,2.04E-02
1.62E-09,1749503202,1.32E-09,1749503202,6.00E-11,2.04E-02
1.63E-09,1749503202,1.32E-09,1749503202,7.00E-11,2.37E-02
1.63E-09,1749503202,1.32E-09,1749503202,7.00E-11,2.37E-02
1.63E-09,1749503202,1.31E-09,1749503202,8.00E-11,2.72E-02
1.62E-09,1749503202,1.31E-09,1749503202,7.00E-11,2.39E-02
1.62E-09,1749503202,1.31E-09,1749503202,7.00E-11,2.39E-02
1.62E-09,1749503202,1.32E-09,1749503202,6.00E-11,2.04E-02
1.61E-09,1749503202,1.32E-09,1749503202,5.00E-11,1.71E-02
1.62E-09,1749503202,1.33E-09,1749503202,5.00E-11,1.69E-02
1.61E-09,1749503202,1.33E-09,1749503202,4.00E-11,1.36E-02
1.61E-09,1749503202,1.33E-09,1749503202,4.00E-11,1.36E-02
1.62E-09,1749503202,1.33E-09,1749503202,5.00E-11,1.69E-02
1.61E-09,1749503202,1.32E-09,1749503202,5.00E-11,1.71E-02
1.61E-09,1749503203,1.32E-09,1749503202,5.00E-11,1.71E-02
1.62E-09,1749503203,1.31E-09,1749503202,7.00E-11,2.39E-02
1.62E-09,1749503203,1.31E-09,1749503203,7.00E-11,2.39E-02
1.63E-09,1749503203,1.31E-09,1749503203,8.00E-11,2.72E-02
1.62E-09,1749503203,1.31E-09,1749503203,7.00E-11,2.39E-02
1.62E-09,1749503203,1.31E-09,1749503203,7.00E-11,2.39E-02
1.62E-09,1749503203,1.31E-09,1749503203,7.00E-11,2.39E-02
1.63E-09,1749503203,1.31E-09,1749503203,8.00E-11,2.72E-02
1.63E-09,1749503203,1.31E-09,1749503203,8.00E-11,2.72E-02
1.62E-09,1749503203,1.31E-09,1749503203,7.00E-11,2.39E-02
1.62E-09,1749503203,1.31E-09,1749503203,7.00E-11,2.39E-02
1.62E-09,1749503203,1.31E-09,1749503203,7.00E-11,2.39E-02
,,1.31E-09,1749503203,,
,,1.31E-09,1749503203,,
