power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),,,
2.09E-05,1750367256,3.51E-05,1750367256,-2.54E-01,,
2.09E-05,1750367256,3.51E-05,1750367256,-2.54E-01,,
2.09E-05,1750367256,3.51E-05,1750367256,-2.54E-01,,
2.09E-05,1750367256,3.51E-05,1750367256,-2.54E-01,,
2.09E-05,1750367256,3.51E-05,1750367256,-2.54E-01,,
2.09E-05,1750367256,3.51E-05,1750367256,-2.54E-01,,
2.09E-05,1750367256,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367256,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367256,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.10E-05,1750367257,3.50E-05,1750367257,-2.50E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367257,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367257,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367258,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367259,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367259,-2.52E-01,,
2.09E-05,1750367258,3.50E-05,1750367259,-2.52E-01,,
2.09E-05,1750367259,3.50E-05,1750367259,-2.52E-01,,
2.09E-05,1750367259,3.50E-05,1750367259,-2.52E-01,,
2.09E-05,1750367259,3.50E-05,1750367259,-2.52E-01,,
2.09E-05,1750367259,3.50E-05,1750367259,-2.52E-01,,
2.10E-05,1750367259,3.50E-05,1750367259,-2.50E-01,,
2.10E-05,1750367259,3.49E-05,1750367259,-2.49E-01,,
2.10E-05,1750367259,3.49E-05,1750367259,-2.49E-01,,
2.10E-05,1750367259,3.49E-05,1750367259,-2.49E-01,,
2.10E-05,1750367259,3.49E-05,1750367259,-2.49E-01,,
2.10E-05,1750367259,3.50E-05,1750367259,-2.50E-01,,
2.10E-05,1750367259,3.49E-05,1750367259,-2.49E-01,,
2.10E-05,1750367259,3.49E-05,1750367259,-2.49E-01,,
2.09E-05,1750367259,3.49E-05,1750367260,-2.51E-01,,
2.10E-05,1750367259,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367259,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367260,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367261,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367261,-2.49E-01,,
2.10E-05,1750367260,3.49E-05,1750367261,-2.49E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.48E-05,1750367261,-2.47E-01,,
2.10E-05,1750367261,3.49E-05,1750367261,-2.49E-01,,
2.10E-05,1750367261,3.49E-05,1750367261,-2.49E-01,,
2.10E-05,1750367261,3.49E-05,1750367261,-2.49E-01,,
2.10E-05,1750367261,3.49E-05,1750367262,-2.49E-01,,
2.10E-05,1750367261,3.49E-05,1750367262,-2.49E-01,,
2.11E-05,1750367261,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.50E-05,1750367262,-2.48E-01,,
2.11E-05,1750367262,3.50E-05,1750367262,-2.48E-01,,
2.11E-05,1750367262,3.50E-05,1750367262,-2.48E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367262,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367263,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367263,-2.46E-01,,
2.11E-05,1750367262,3.49E-05,1750367263,-2.46E-01,,
2.11E-05,1750367263,3.48E-05,1750367263,-2.45E-01,,
2.11E-05,1750367263,3.48E-05,1750367263,-2.45E-01,,
2.11E-05,1750367263,3.48E-05,1750367263,-2.45E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367263,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367264,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367264,-2.44E-01,,
2.11E-05,1750367263,3.47E-05,1750367264,-2.44E-01,,
2.11E-05,1750367264,3.47E-05,1750367264,-2.44E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.48E-05,1750367264,-2.45E-01,,
2.11E-05,1750367264,3.49E-05,1750367264,-2.46E-01,,
2.11E-05,1750367264,3.49E-05,1750367264,-2.46E-01,,
2.12E-05,1750367264,3.49E-05,1750367265,-2.44E-01,,
2.11E-05,1750367264,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367264,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367265,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367266,-2.46E-01,,
2.11E-05,1750367265,3.49E-05,1750367266,-2.46E-01,,
2.11E-05,1750367266,3.49E-05,1750367266,-2.46E-01,,
2.11E-05,1750367266,3.49E-05,1750367266,-2.46E-01,,
2.11E-05,1750367266,3.49E-05,1750367266,-2.46E-01,,
2.11E-05,1750367266,3.49E-05,1750367266,-2.46E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367266,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367266,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367267,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367267,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.12E-05,1750367268,3.48E-05,1750367268,-2.43E-01,,
2.12E-05,1750367268,3.48E-05,1750367268,-2.43E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.11E-05,1750367268,3.48E-05,1750367268,-2.45E-01,,
2.12E-05,1750367268,3.48E-05,1750367269,-2.43E-01,,
2.12E-05,1750367268,3.48E-05,1750367269,-2.43E-01,,
2.12E-05,1750367269,3.48E-05,1750367269,-2.43E-01,,
2.12E-05,1750367269,3.48E-05,1750367269,-2.43E-01,,
2.12E-05,1750367269,3.48E-05,1750367269,-2.43E-01,,
2.12E-05,1750367269,3.48E-05,1750367269,-2.43E-01,,
2.12E-05,1750367269,3.48E-05,1750367269,-2.43E-01,,
2.12E-05,1750367269,3.48E-05,1750367269,-2.43E-01,,
2.11E-05,1750367269,3.48E-05,1750367269,-2.45E-01,,
2.11E-05,1750367269,3.48E-05,1750367269,-2.45E-01,,
2.11E-05,1750367269,3.49E-05,1750367269,-2.46E-01,,
2.11E-05,1750367269,3.49E-05,1750367269,-2.46E-01,,
2.11E-05,1750367269,3.49E-05,1750367269,-2.46E-01,,
2.11E-05,1750367269,3.49E-05,1750367269,-2.46E-01,,
2.11E-05,1750367269,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367269,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367269,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367270,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367271,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367271,-2.46E-01,,
2.11E-05,1750367270,3.49E-05,1750367271,-2.46E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.48E-05,1750367271,-2.45E-01,,
2.11E-05,1750367271,3.47E-05,1750367272,-2.44E-01,,
2.11E-05,1750367271,3.47E-05,1750367272,-2.44E-01,,
2.11E-05,1750367271,3.47E-05,1750367272,-2.44E-01,,
2.11E-05,1750367272,3.47E-05,1750367272,-2.44E-01,,
2.11E-05,1750367272,3.47E-05,1750367272,-2.44E-01,,
2.11E-05,1750367272,3.47E-05,1750367272,-2.44E-01,,
2.11E-05,1750367272,3.47E-05,1750367272,-2.44E-01,,
2.11E-05,1750367272,3.47E-05,1750367272,-2.44E-01,,
2.11E-05,1750367272,3.48E-05,1750367272,-2.45E-01,,
2.11E-05,1750367272,3.48E-05,1750367272,-2.45E-01,,
2.11E-05,1750367272,3.48E-05,1750367272,-2.45E-01,,
2.11E-05,1750367272,3.48E-05,1750367272,-2.45E-01,,
2.11E-05,1750367272,3.49E-05,1750367272,-2.46E-01,,
2.11E-05,1750367272,3.49E-05,1750367272,-2.46E-01,,
2.11E-05,1750367272,3.49E-05,1750367272,-2.46E-01,,
2.11E-05,1750367272,3.49E-05,1750367273,-2.46E-01,,
2.11E-05,1750367272,3.49E-05,1750367273,-2.46E-01,,
2.11E-05,1750367273,3.49E-05,1750367273,-2.46E-01,,
2.11E-05,1750367273,3.49E-05,1750367273,-2.46E-01,,
2.11E-05,1750367273,3.48E-05,1750367273,-2.45E-01,,
2.12E-05,1750367273,3.48E-05,1750367273,-2.43E-01,,
2.12E-05,1750367273,3.48E-05,1750367273,-2.43E-01,,
2.12E-05,1750367273,3.48E-05,1750367273,-2.43E-01,,
2.12E-05,1750367273,3.48E-05,1750367273,-2.43E-01,,
2.12E-05,1750367273,3.48E-05,1750367273,-2.43E-01,,
2.12E-05,1750367273,3.48E-05,1750367273,-2.43E-01,,
2.12E-05,1750367273,3.48E-05,1750367273,-2.43E-01,,
2.12E-05,1750367273,3.48E-05,1750367273,-2.43E-01,,
2.11E-05,1750367273,3.48E-05,1750367273,-2.45E-01,,
2.11E-05,1750367273,3.48E-05,1750367273,-2.45E-01,,
2.11E-05,1750367273,3.48E-05,1750367274,-2.45E-01,,
2.11E-05,1750367273,3.48E-05,1750367274,-2.45E-01,,
2.11E-05,1750367274,3.48E-05,1750367274,-2.45E-01,,
2.11E-05,1750367274,3.48E-05,1750367274,-2.45E-01,,
2.11E-05,1750367274,3.48E-05,1750367274,-2.45E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367274,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367275,-2.47E-01,,
2.10E-05,1750367274,3.48E-05,1750367275,-2.47E-01,,
2.10E-05,1750367275,3.48E-05,1750367275,-2.47E-01,,
2.10E-05,1750367275,3.48E-05,1750367275,-2.47E-01,,
2.10E-05,1750367275,3.48E-05,1750367275,-2.47E-01,,
2.10E-05,1750367275,3.48E-05,1750367275,-2.47E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367275,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367275,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.48E-05,1750367276,-2.45E-01,,
2.11E-05,1750367276,3.49E-05,1750367276,-2.46E-01,,
2.11E-05,1750367276,3.49E-05,1750367276,-2.46E-01,,
2.11E-05,1750367276,3.49E-05,1750367276,-2.46E-01,,
2.11E-05,1750367276,3.49E-05,1750367276,-2.46E-01,,
2.10E-05,1750367276,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367276,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367276,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367277,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367277,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367277,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367277,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367277,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367277,3.49E-05,1750367277,-2.49E-01,,
2.10E-05,1750367277,3.48E-05,1750367277,-2.47E-01,,
2.10E-05,1750367277,3.48E-05,1750367277,-2.47E-01,,
2.10E-05,1750367277,3.48E-05,1750367277,-2.47E-01,,
2.10E-05,1750367277,3.48E-05,1750367277,-2.47E-01,,
2.11E-05,1750367277,3.48E-05,1750367277,-2.45E-01,,
2.11E-05,1750367277,3.48E-05,1750367277,-2.45E-01,,
2.11E-05,1750367277,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367277,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367277,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.48E-05,1750367278,-2.45E-01,,
2.11E-05,1750367278,3.49E-05,1750367279,-2.46E-01,,
2.11E-05,1750367278,3.49E-05,1750367279,-2.46E-01,,
2.11E-05,1750367279,3.49E-05,1750367279,-2.46E-01,,
2.11E-05,1750367279,3.49E-05,1750367279,-2.46E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.48E-05,1750367279,-2.47E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367279,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367279,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.49E-05,1750367280,-2.49E-01,,
2.10E-05,1750367280,3.48E-05,1750367280,-2.47E-01,,
2.10E-05,1750367280,3.48E-05,1750367280,-2.47E-01,,
2.10E-05,1750367280,3.48E-05,1750367280,-2.47E-01,,
2.10E-05,1750367280,3.48E-05,1750367280,-2.47E-01,,
2.10E-05,1750367280,3.48E-05,1750367281,-2.47E-01,,
2.10E-05,1750367280,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.48E-05,1750367281,-2.47E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.48E-05,1750367281,-2.47E-01,,
2.10E-05,1750367281,3.48E-05,1750367281,-2.47E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367281,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367281,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367282,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367283,-2.49E-01,,
2.10E-05,1750367282,3.49E-05,1750367283,-2.49E-01,,
2.10E-05,1750367282,3.50E-05,1750367283,-2.50E-01,,
2.10E-05,1750367283,3.50E-05,1750367283,-2.50E-01,,
2.09E-05,1750367283,3.50E-05,1750367283,-2.52E-01,,
2.09E-05,1750367283,3.50E-05,1750367283,-2.52E-01,,
2.09E-05,1750367283,3.50E-05,1750367283,-2.52E-01,,
2.09E-05,1750367283,3.51E-05,1750367283,-2.54E-01,,
2.09E-05,1750367283,3.51E-05,1750367283,-2.54E-01,,
2.09E-05,1750367283,3.51E-05,1750367283,-2.54E-01,,
2.08E-05,1750367283,3.51E-05,1750367283,-2.56E-01,,
2.08E-05,1750367283,3.51E-05,1750367283,-2.56E-01,,
2.08E-05,1750367283,3.51E-05,1750367283,-2.56E-01,,
2.08E-05,1750367283,3.51E-05,1750367283,-2.56E-01,,
2.08E-05,1750367283,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367283,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367283,3.51E-05,1750367284,-2.56E-01,,
2.08E-05,1750367283,3.51E-05,1750367284,-2.56E-01,,
