Trial 2power 1 (W),time (seconds since jan 1 1975),Trial 2power 2 (W),time (seconds since jan 1 1975),Sdifference
2.09E-05,1750366865,3.50E-05,1750366865,-2.52E-01
2.09E-05,1750366865,3.50E-05,1750366865,-2.52E-01
2.09E-05,1750366865,3.50E-05,1750366865,-2.52E-01
2.09E-05,1750366865,3.50E-05,1750366865,-2.52E-01
2.09E-05,1750366865,3.50E-05,1750366865,-2.52E-01
2.09E-05,1750366865,3.50E-05,1750366865,-2.52E-01
2.09E-05,1750366865,3.50E-05,1750366865,-2.52E-01
2.09E-05,1750366865,3.50E-05,1750366865,-2.52E-01
2.10E-05,1750366866,3.50E-05,1750366865,-2.50E-01
2.10E-05,1750366866,3.49E-05,1750366865,-2.49E-01
2.10E-05,1750366866,3.49E-05,1750366865,-2.49E-01
2.10E-05,1750366866,3.49E-05,1750366866,-2.49E-01
2.10E-05,1750366866,3.49E-05,1750366866,-2.49E-01
2.10E-05,1750366866,3.49E-05,1750366866,-2.49E-01
2.09E-05,1750366866,3.49E-05,1750366866,-2.51E-01
2.09E-05,1750366866,3.49E-05,1750366866,-2.51E-01
2.09E-05,1750366866,3.49E-05,1750366866,-2.51E-01
2.10E-05,1750366866,3.50E-05,1750366866,-2.50E-01
2.09E-05,1750366866,3.50E-05,1750366866,-2.52E-01
2.10E-05,1750366866,3.49E-05,1750366866,-2.49E-01
2.09E-05,1750366866,3.49E-05,1750366866,-2.51E-01
2.09E-05,1750366866,3.49E-05,1750366866,-2.51E-01
2.09E-05,1750366866,3.49E-05,1750366866,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366866,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366866,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366866,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366867,3.48E-05,1750366867,-2.50E-01
2.09E-05,1750366867,3.48E-05,1750366867,-2.50E-01
2.09E-05,1750366867,3.48E-05,1750366867,-2.50E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366867,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366868,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366868,3.49E-05,1750366867,-2.51E-01
2.09E-05,1750366868,3.49E-05,1750366868,-2.51E-01
2.09E-05,1750366868,3.49E-05,1750366868,-2.51E-01
2.09E-05,1750366868,3.49E-05,1750366868,-2.51E-01
2.10E-05,1750366868,3.49E-05,1750366868,-2.49E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366868,3.50E-05,1750366868,-2.50E-01
2.10E-05,1750366869,3.50E-05,1750366869,-2.50E-01
2.10E-05,1750366869,3.50E-05,1750366869,-2.50E-01
2.10E-05,1750366869,3.50E-05,1750366869,-2.50E-01
2.09E-05,1750366869,3.50E-05,1750366869,-2.52E-01
2.09E-05,1750366869,3.50E-05,1750366869,-2.52E-01
2.09E-05,1750366869,3.50E-05,1750366869,-2.52E-01
2.09E-05,1750366869,3.49E-05,1750366869,-2.51E-01
2.09E-05,1750366869,3.49E-05,1750366869,-2.51E-01
2.09E-05,1750366869,3.49E-05,1750366869,-2.51E-01
2.09E-05,1750366869,3.49E-05,1750366869,-2.51E-01
2.09E-05,1750366869,3.49E-05,1750366869,-2.51E-01
2.09E-05,1750366869,3.49E-05,1750366869,-2.51E-01
2.09E-05,1750366869,3.49E-05,1750366869,-2.51E-01
2.09E-05,1750366869,3.49E-05,1750366869,-2.51E-01
2.09E-05,1750366869,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.09E-05,1750366870,3.49E-05,1750366870,-2.51E-01
2.10E-05,1750366870,3.49E-05,1750366870,-2.49E-01
2.10E-05,1750366870,3.48E-05,1750366870,-2.47E-01
2.10E-05,1750366870,3.49E-05,1750366870,-2.49E-01
2.10E-05,1750366870,3.48E-05,1750366870,-2.47E-01
2.11E-05,1750366870,3.49E-05,1750366870,-2.46E-01
2.11E-05,1750366870,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.50E-05,1750366871,-2.48E-01
2.11E-05,1750366871,3.50E-05,1750366871,-2.48E-01
2.11E-05,1750366871,3.50E-05,1750366871,-2.48E-01
2.11E-05,1750366871,3.50E-05,1750366871,-2.48E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366871,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366871,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.48E-05,1750366872,-2.45E-01
2.11E-05,1750366872,3.48E-05,1750366872,-2.45E-01
2.11E-05,1750366872,3.48E-05,1750366872,-2.45E-01
2.11E-05,1750366872,3.48E-05,1750366872,-2.45E-01
2.11E-05,1750366872,3.49E-05,1750366872,-2.46E-01
2.11E-05,1750366872,3.49E-05,1750366873,-2.46E-01
2.11E-05,1750366872,3.48E-05,1750366873,-2.45E-01
2.11E-05,1750366873,3.49E-05,1750366873,-2.46E-01
2.11E-05,1750366873,3.48E-05,1750366873,-2.45E-01
2.11E-05,1750366873,3.48E-05,1750366873,-2.45E-01
2.11E-05,1750366873,3.48E-05,1750366873,-2.45E-01
2.11E-05,1750366873,3.48E-05,1750366873,-2.45E-01
2.12E-05,1750366873,3.47E-05,1750366873,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366873,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366873,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366873,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366873,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366873,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366873,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366873,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366873,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.47E-05,1750366874,-2.42E-01
2.12E-05,1750366874,3.48E-05,1750366874,-2.43E-01
2.12E-05,1750366874,3.48E-05,1750366875,-2.43E-01
2.12E-05,1750366875,3.48E-05,1750366875,-2.43E-01
2.12E-05,1750366875,3.48E-05,1750366875,-2.43E-01
2.12E-05,1750366875,3.48E-05,1750366875,-2.43E-01
2.12E-05,1750366875,3.48E-05,1750366875,-2.43E-01
2.12E-05,1750366875,3.48E-05,1750366875,-2.43E-01
2.12E-05,1750366875,3.48E-05,1750366875,-2.43E-01
2.11E-05,1750366875,3.48E-05,1750366875,-2.45E-01
2.11E-05,1750366875,3.48E-05,1750366875,-2.45E-01
2.11E-05,1750366875,3.48E-05,1750366875,-2.45E-01
2.11E-05,1750366875,3.48E-05,1750366875,-2.45E-01
2.11E-05,1750366875,3.48E-05,1750366875,-2.45E-01
2.11E-05,1750366875,3.48E-05,1750366875,-2.45E-01
2.11E-05,1750366875,3.48E-05,1750366875,-2.45E-01
2.11E-05,1750366875,3.48E-05,1750366875,-2.45E-01
2.11E-05,1750366875,3.49E-05,1750366876,-2.46E-01
2.11E-05,1750366876,3.48E-05,1750366876,-2.45E-01
2.11E-05,1750366876,3.48E-05,1750366876,-2.45E-01
2.11E-05,1750366876,3.48E-05,1750366876,-2.45E-01
2.11E-05,1750366876,3.49E-05,1750366876,-2.46E-01
2.11E-05,1750366876,3.49E-05,1750366876,-2.46E-01
2.11E-05,1750366876,3.49E-05,1750366876,-2.46E-01
2.11E-05,1750366876,3.49E-05,1750366876,-2.46E-01
2.12E-05,1750366876,3.49E-05,1750366876,-2.44E-01
2.11E-05,1750366876,3.49E-05,1750366876,-2.46E-01
2.11E-05,1750366876,3.49E-05,1750366876,-2.46E-01
2.12E-05,1750366876,3.49E-05,1750366876,-2.44E-01
2.12E-05,1750366876,3.49E-05,1750366876,-2.44E-01
2.12E-05,1750366876,3.48E-05,1750366876,-2.43E-01
2.12E-05,1750366876,3.48E-05,1750366876,-2.43E-01
2.12E-05,1750366876,3.48E-05,1750366877,-2.43E-01
2.12E-05,1750366877,3.48E-05,1750366877,-2.43E-01
2.12E-05,1750366877,3.48E-05,1750366877,-2.43E-01
2.12E-05,1750366877,3.48E-05,1750366877,-2.43E-01
2.12E-05,1750366877,3.48E-05,1750366877,-2.43E-01
2.12E-05,1750366877,3.48E-05,1750366877,-2.43E-01
2.12E-05,1750366877,3.48E-05,1750366877,-2.43E-01
2.11E-05,1750366877,3.48E-05,1750366877,-2.45E-01
2.11E-05,1750366877,3.48E-05,1750366877,-2.45E-01
2.11E-05,1750366877,3.48E-05,1750366877,-2.45E-01
2.11E-05,1750366877,3.48E-05,1750366877,-2.45E-01
2.11E-05,1750366877,3.49E-05,1750366877,-2.46E-01
2.10E-05,1750366877,3.49E-05,1750366877,-2.49E-01
2.10E-05,1750366877,3.49E-05,1750366878,-2.49E-01
2.10E-05,1750366877,3.49E-05,1750366878,-2.49E-01
2.10E-05,1750366877,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.48E-05,1750366878,-2.47E-01
2.10E-05,1750366878,3.49E-05,1750366878,-2.49E-01
2.10E-05,1750366878,3.49E-05,1750366878,-2.49E-01
2.10E-05,1750366878,3.49E-05,1750366878,-2.49E-01
2.10E-05,1750366878,3.49E-05,1750366879,-2.49E-01
2.10E-05,1750366878,3.49E-05,1750366879,-2.49E-01
2.10E-05,1750366878,3.49E-05,1750366879,-2.49E-01
2.10E-05,1750366879,3.49E-05,1750366879,-2.49E-01
2.10E-05,1750366879,3.49E-05,1750366879,-2.49E-01
2.10E-05,1750366879,3.50E-05,1750366879,-2.50E-01
2.10E-05,1750366879,3.50E-05,1750366879,-2.50E-01
2.10E-05,1750366879,3.50E-05,1750366879,-2.50E-01
2.10E-05,1750366879,3.50E-05,1750366879,-2.50E-01
2.10E-05,1750366879,3.50E-05,1750366879,-2.50E-01
2.10E-05,1750366879,3.50E-05,1750366879,-2.50E-01
2.10E-05,1750366879,3.50E-05,1750366879,-2.50E-01
2.10E-05,1750366879,3.50E-05,1750366879,-2.50E-01
2.10E-05,1750366879,3.49E-05,1750366879,-2.49E-01
2.10E-05,1750366879,3.49E-05,1750366879,-2.49E-01
2.10E-05,1750366879,3.49E-05,1750366880,-2.49E-01
2.10E-05,1750366879,3.49E-05,1750366880,-2.49E-01
2.10E-05,1750366879,3.49E-05,1750366880,-2.49E-01
2.10E-05,1750366880,3.48E-05,1750366880,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366880,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366880,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366880,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366880,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366880,-2.47E-01
2.09E-05,1750366880,3.48E-05,1750366880,-2.50E-01
2.09E-05,1750366880,3.48E-05,1750366880,-2.50E-01
2.09E-05,1750366880,3.48E-05,1750366880,-2.50E-01
2.09E-05,1750366880,3.48E-05,1750366880,-2.50E-01
2.10E-05,1750366880,3.48E-05,1750366880,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366881,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366881,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366881,-2.47E-01
2.10E-05,1750366880,3.48E-05,1750366881,-2.47E-01
2.10E-05,1750366881,3.48E-05,1750366881,-2.47E-01
2.10E-05,1750366881,3.48E-05,1750366881,-2.47E-01
2.10E-05,1750366881,3.48E-05,1750366881,-2.47E-01
2.10E-05,1750366881,3.48E-05,1750366881,-2.47E-01
2.10E-05,1750366881,3.49E-05,1750366881,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366881,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366881,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366881,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366881,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366881,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366881,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366881,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366882,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366882,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.49E-05,1750366883,-2.49E-01
2.10E-05,1750366883,3.48E-05,1750366883,-2.47E-01
2.10E-05,1750366883,3.48E-05,1750366884,-2.47E-01
2.10E-05,1750366883,3.48E-05,1750366884,-2.47E-01
2.10E-05,1750366883,3.48E-05,1750366884,-2.47E-01
2.10E-05,1750366883,3.48E-05,1750366884,-2.47E-01
2.10E-05,1750366883,3.48E-05,1750366884,-2.47E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366884,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366884,3.48E-05,1750366885,-2.45E-01
2.10E-05,1750366884,3.48E-05,1750366885,-2.47E-01
2.11E-05,1750366884,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366885,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366886,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366886,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366886,-2.45E-01
2.11E-05,1750366885,3.48E-05,1750366886,-2.45E-01
2.10E-05,1750366885,3.48E-05,1750366886,-2.47E-01
2.10E-05,1750366886,3.48E-05,1750366886,-2.47E-01
2.10E-05,1750366886,3.48E-05,1750366886,-2.47E-01
2.10E-05,1750366886,3.48E-05,1750366886,-2.47E-01
2.10E-05,1750366886,3.48E-05,1750366886,-2.47E-01
2.10E-05,1750366886,3.48E-05,1750366886,-2.47E-01
2.10E-05,1750366886,3.48E-05,1750366886,-2.47E-01
2.10E-05,1750366886,3.49E-05,1750366886,-2.49E-01
2.10E-05,1750366886,3.49E-05,1750366886,-2.49E-01
2.10E-05,1750366886,3.49E-05,1750366886,-2.49E-01
2.10E-05,1750366886,3.49E-05,1750366886,-2.49E-01
2.10E-05,1750366886,3.49E-05,1750366887,-2.49E-01
2.10E-05,1750366886,3.49E-05,1750366887,-2.49E-01
2.10E-05,1750366886,3.49E-05,1750366887,-2.49E-01
2.10E-05,1750366886,3.49E-05,1750366887,-2.49E-01
2.10E-05,1750366886,3.49E-05,1750366887,-2.49E-01
2.10E-05,1750366887,3.49E-05,1750366887,-2.49E-01
2.10E-05,1750366887,3.49E-05,1750366887,-2.49E-01
2.10E-05,1750366887,3.50E-05,1750366887,-2.50E-01
2.10E-05,1750366887,3.50E-05,1750366887,-2.50E-01
2.10E-05,1750366887,3.50E-05,1750366887,-2.50E-01
2.09E-05,1750366887,3.50E-05,1750366887,-2.52E-01
2.09E-05,1750366887,3.50E-05,1750366887,-2.52E-01
2.09E-05,1750366887,3.50E-05,1750366887,-2.52E-01
2.09E-05,1750366887,3.50E-05,1750366887,-2.52E-01
2.09E-05,1750366887,3.50E-05,1750366887,-2.52E-01
2.09E-05,1750366887,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366887,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366887,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366887,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366888,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366889,-2.52E-01
2.09E-05,1750366888,3.50E-05,1750366889,-2.52E-01
2.09E-05,1750366888,3.49E-05,1750366889,-2.51E-01
2.09E-05,1750366888,3.49E-05,1750366889,-2.51E-01
2.09E-05,1750366889,3.49E-05,1750366889,-2.51E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366889,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366890,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366890,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366890,-2.49E-01
2.10E-05,1750366889,3.49E-05,1750366890,-2.49E-01
2.10E-05,1750366890,3.49E-05,1750366890,-2.49E-01
2.10E-05,1750366890,3.49E-05,1750366890,-2.49E-01
2.10E-05,1750366890,3.49E-05,1750366890,-2.49E-01
2.10E-05,1750366890,3.50E-05,1750366890,-2.50E-01
2.10E-05,1750366890,3.50E-05,1750366890,-2.50E-01
2.10E-05,1750366890,3.50E-05,1750366890,-2.50E-01
2.09E-05,1750366890,3.50E-05,1750366890,-2.52E-01
2.09E-05,1750366890,3.50E-05,1750366890,-2.52E-01
2.09E-05,1750366890,3.50E-05,1750366890,-2.52E-01
2.09E-05,1750366890,3.50E-05,1750366890,-2.52E-01
2.09E-05,1750366890,3.49E-05,1750366890,-2.51E-01
2.10E-05,1750366890,3.50E-05,1750366891,-2.50E-01
2.10E-05,1750366890,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366890,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366891,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366892,-2.49E-01
2.10E-05,1750366891,3.49E-05,1750366892,-2.49E-01
2.10E-05,1750366891,3.50E-05,1750366892,-2.50E-01
2.10E-05,1750366892,3.50E-05,1750366892,-2.50E-01
2.10E-05,1750366892,3.50E-05,1750366892,-2.50E-01
2.09E-05,1750366892,3.50E-05,1750366892,-2.52E-01
2.09E-05,1750366892,3.50E-05,1750366892,-2.52E-01
2.09E-05,1750366892,3.51E-05,1750366892,-2.54E-01
2.09E-05,1750366892,3.51E-05,1750366892,-2.54E-01
2.09E-05,1750366892,3.51E-05,1750366892,-2.54E-01
2.09E-05,1750366892,3.51E-05,1750366892,-2.54E-01
2.08E-05,1750366892,3.51E-05,1750366892,-2.56E-01
2.08E-05,1750366892,3.51E-05,1750366892,-2.56E-01
2.08E-05,1750366892,3.51E-05,1750366892,-2.56E-01
2.08E-05,1750366892,3.51E-05,1750366893,-2.56E-01
2.08E-05,1750366892,3.51E-05,1750366893,-2.56E-01
2.08E-05,1750366892,3.51E-05,1750366893,-2.56E-01
2.08E-05,1750366892,3.51E-05,1750366893,-2.56E-01
2.08E-05,1750366893,3.51E-05,1750366893,-2.56E-01
2.08E-05,1750366893,3.50E-05,1750366893,-2.54E-01
2.08E-05,1750366893,3.50E-05,1750366893,-2.54E-01
2.08E-05,1750366893,3.50E-05,1750366893,-2.54E-01
2.09E-05,1750366893,3.50E-05,1750366893,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366893,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366893,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366893,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366893,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366893,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366893,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366894,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366894,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366894,-2.52E-01
2.09E-05,1750366893,3.50E-05,1750366894,-2.52E-01
2.09E-05,1750366894,3.50E-05,1750366894,-2.52E-01
2.09E-05,1750366894,3.50E-05,1750366894,-2.52E-01
2.09E-05,1750366894,3.50E-05,1750366894,-2.52E-01
2.09E-05,1750366894,3.50E-05,1750366894,-2.52E-01
2.09E-05,1750366894,3.50E-05,1750366894,-2.52E-01
2.08E-05,1750366894,3.50E-05,1750366894,-2.54E-01
2.08E-05,1750366894,3.50E-05,1750366894,-2.54E-01
2.08E-05,1750366894,3.50E-05,1750366894,-2.54E-01
2.08E-05,1750366894,3.50E-05,1750366894,-2.54E-01
2.08E-05,1750366894,3.50E-05,1750366894,-2.54E-01
