Equation,alpha(rad),beta(rad),gamma(rad)
F = 2439.75*Sdiff + 93.4128,3.9204276011371233,6.882625688157026,0.6300687216113233
F = 13738*Sdiff + -36.0548,3.9204276011371233,10.978072378630626,0.7875859020141542
F = 2489.94*Sdiff + 81.5507,3.9204276011371233,8.545307036853574,2.0652252541704486
F = 2403.47*Sdiff + 90.1804,3.9204276011371233,5.342457701996013,2.170236707772336
F = 9698.26*Sdiff + -3.23262,3.9204276011371233,10.943068560763331,2.3627577060424625
F = 4650.81*Sdiff + 47.2705,3.9204276011371233,7.67021159017118,2.3802596149761106
F = 3364.35*Sdiff + 64.2288,3.9204276011371233,5.990028332540984,2.3977615239097583
F = 2489.94*Sdiff + 81.5507,3.9204276011371233,8.930349033393828,2.4502672507107017
F = 4650.81*Sdiff + 47.2705,3.9204276011371233,8.615314672588164,3.3253626973930954
F = 2755.91*Sdiff + 103.528,3.9204276011371233,6.777614234555138,3.8329180564688836
F = 2439.75*Sdiff + 93.4128,3.9204276011371233,10.365505565952953,4.112948599407249
F = 2755.91*Sdiff + 103.528,3.9204276011371233,7.162656231095392,4.217960053009137
F = 3364.35*Sdiff + 64.2288,3.9204276011371233,8.597812763654517,5.005545955023291
F = 2403.47*Sdiff + 90.1804,3.9204276011371233,8.825337579791938,5.653116585568262
F = 11990.5*Sdiff + -2.40964,3.937929510070771,10.207988385550122,0.01750190893364787
F = 10847.4*Sdiff + 28.2982,3.937929510070771,8.632816581521812,0.05250572680094361
F = 11990.5*Sdiff + -2.40964,3.937929510070771,10.978072378630626,0.7875859020141542
F = 10847.4*Sdiff + 28.2982,3.937929510070771,10.943068560763331,2.3627577060424625
F = 7986.47*Sdiff + 120.712,3.937929510070771,7.67021159017118,2.3802596149761106
F = 7986.47*Sdiff + 120.712,3.937929510070771,8.615314672588164,3.3253626973930954
F = 14759.9*Sdiff + -68.1368,3.937929510070771,4.764894707185634,3.9204276011371233
F = 13316*Sdiff + -35.853,3.937929510070771,4.729890889318337,5.495599405165431
F = 14759.9*Sdiff + -68.1368,3.937929510070771,7.075146686427152,6.230679580378642
F = 13316*Sdiff + -35.853,3.937929510070771,5.499974882398844,6.265683398245938
F = 10488.7*Sdiff + 27.8999,3.9554314190044186,10.207988385550122,0.01750190893364787
F = 12257*Sdiff + 71.6685,3.9554314190044186,8.632816581521812,0.05250572680094361
F = 10488.7*Sdiff + 27.8999,3.9554314190044186,10.978072378630626,0.7875859020141542
F = 12257*Sdiff + 71.6685,3.9554314190044186,10.943068560763331,2.3627577060424625
F = 5787.7*Sdiff + -66.2181,3.9554314190044186,7.0926485953608,2.9578226097864904
F = 5787.7*Sdiff + -66.2181,3.9554314190044186,8.037751677777784,3.902925692203475
F = 8086.62*Sdiff + -22.8665,3.9554314190044186,4.764894707185634,3.9204276011371233
F = 9131.8*Sdiff + -2.03182,3.9554314190044186,4.729890889318337,5.495599405165431
F = 8086.62*Sdiff + -22.8665,3.9554314190044186,7.075146686427152,6.230679580378642
F = 9131.8*Sdiff + -2.03182,3.9554314190044186,5.499974882398844,6.265683398245938
F = 9277.9*Sdiff + 53.4117,3.9729333279380667,10.207988385550122,0.01750190893364787
F = 2010.95*Sdiff + -64.3164,3.9729333279380667,6.882625688157026,0.6300687216113233
F = 9277.9*Sdiff + 53.4117,3.9729333279380667,10.978072378630626,0.7875859020141542
F = 2502.04*Sdiff + -45.5233,3.9729333279380667,7.110150504294448,1.2776393521562945
F = 2453.1*Sdiff + -74.3661,3.9729333279380667,8.545307036853574,2.0652252541704486
F = 2072.02*Sdiff + -66.7311,3.9729333279380667,5.342457701996013,2.170236707772336
F = 2453.1*Sdiff + -74.3661,3.9729333279380667,8.930349033393828,2.4502672507107017
F = 3226.49*Sdiff + -33.8579,3.9729333279380667,7.0926485953608,2.9578226097864904
F = 2002.19*Sdiff + -57.944,3.9729333279380667,6.777614234555138,3.8329180564688836
F = 2502.04*Sdiff + -45.5233,3.9729333279380667,9.71793493540798,3.8854237832698275
F = 3226.49*Sdiff + -33.8579,3.9729333279380667,8.037751677777784,3.902925692203475
F = 5520.82*Sdiff + -1.94188,3.9729333279380667,4.764894707185634,3.9204276011371233
F = 2010.95*Sdiff + -64.3164,3.9729333279380667,10.365505565952953,4.112948599407249
F = 2002.19*Sdiff + -57.944,3.9729333279380667,7.162656231095392,4.217960053009137
F = 6920.74*Sdiff + 17.6222,3.9729333279380667,4.729890889318337,5.495599405165431
F = 2072.02*Sdiff + -66.7311,3.9729333279380667,8.825337579791938,5.653116585568262
F = 5520.82*Sdiff + -1.94188,3.9729333279380667,7.075146686427152,6.230679580378642
F = 6920.74*Sdiff + 17.6222,3.9729333279380667,5.499974882398844,6.265683398245938
F = 8343.18*Sdiff + 74.0433,3.9904352368717144,10.207988385550122,0.01750190893364787
F = 1294.42*Sdiff + -47.2504,3.9904352368717144,6.882625688157026,0.6300687216113233
F = 8343.18*Sdiff + 74.0433,3.9904352368717144,10.978072378630626,0.7875859020141542
F = 1702.23*Sdiff + -32.2714,3.9904352368717144,7.110150504294448,1.2776393521562945
F = 1533.27*Sdiff + -54.8927,3.9904352368717144,8.545307036853574,2.0652252541704486
F = 1324.32*Sdiff + -49.1049,3.9904352368717144,5.342457701996013,2.170236707772336
F = 2742.43*Sdiff + -71.6202,3.9904352368717144,5.990028332540984,2.3977615239097583
F = 1533.27*Sdiff + -54.8927,3.9904352368717144,8.930349033393828,2.4502672507107017
F = 2267.04*Sdiff + -22.4909,3.9904352368717144,7.0926485953608,2.9578226097864904
F = 1313.19*Sdiff + -42.2861,3.9904352368717144,6.777614234555138,3.8329180564688836
F = 1702.23*Sdiff + -32.2714,3.9904352368717144,9.71793493540798,3.8854237832698275
F = 2267.04*Sdiff + -22.4909,3.9904352368717144,8.037751677777784,3.902925692203475
F = 4246.31*Sdiff + 7.41125,3.9904352368717144,4.764894707185634,3.9204276011371233
F = 1294.42*Sdiff + -47.2504,3.9904352368717144,10.365505565952953,4.112948599407249
F = 1313.19*Sdiff + -42.2861,3.9904352368717144,7.162656231095392,4.217960053009137
F = 2742.43*Sdiff + -71.6202,3.9904352368717144,8.597812763654517,5.005545955023291
F = 5631.56*Sdiff + 28.584,3.9904352368717144,4.729890889318337,5.495599405165431
F = 1324.32*Sdiff + -49.1049,3.9904352368717144,8.825337579791938,5.653116585568262
F = 4246.31*Sdiff + 7.41125,3.9904352368717144,7.075146686427152,6.230679580378642
F = 5631.56*Sdiff + 28.584,3.9904352368717144,5.499974882398844,6.265683398245938
F = 7647.72*Sdiff + 90.3365,4.0079371458053625,10.207988385550122,0.01750190893364787
F = 981.02*Sdiff + -43.5884,4.0079371458053625,6.882625688157026,0.6300687216113233
F = 7647.72*Sdiff + 90.3365,4.0079371458053625,10.978072378630626,0.7875859020141542
F = 1325.01*Sdiff + -29.7869,4.0079371458053625,7.110150504294448,1.2776393521562945
F = 1146.24*Sdiff + -50.3746,4.0079371458053625,8.545307036853574,2.0652252541704486
F = 1000.36*Sdiff + -45.2502,4.0079371458053625,5.342457701996013,2.170236707772336
F = 1988.52*Sdiff + -64.7531,4.0079371458053625,5.990028332540984,2.3977615239097583
F = 1146.24*Sdiff + -50.3746,4.0079371458053625,8.930349033393828,2.4502672507107017
F = 1793.57*Sdiff + -20.4892,4.0079371458053625,7.0926485953608,2.9578226097864904
F = 1004.14*Sdiff + -39.0891,4.0079371458053625,6.777614234555138,3.8329180564688836
F = 1325.01*Sdiff + -29.7869,4.0079371458053625,9.71793493540798,3.8854237832698275
F = 1793.57*Sdiff + -20.4892,4.0079371458053625,8.037751677777784,3.902925692203475
F = 3528.31*Sdiff + 10.0117,4.0079371458053625,4.764894707185634,3.9204276011371233
F = 981.02*Sdiff + -43.5884,4.0079371458053625,10.365505565952953,4.112948599407249
F = 1004.14*Sdiff + -39.0891,4.0079371458053625,7.162656231095392,4.217960053009137
F = 1988.52*Sdiff + -64.7531,4.0079371458053625,8.597812763654517,5.005545955023291
F = 4838.47*Sdiff + 33.6606,4.0079371458053625,4.729890889318337,5.495599405165431
F = 1000.36*Sdiff + -45.2502,4.0079371458053625,8.825337579791938,5.653116585568262
F = 3528.31*Sdiff + 10.0117,4.0079371458053625,7.075146686427152,6.230679580378642
F = 4838.47*Sdiff + 33.6606,4.0079371458053625,5.499974882398844,6.265683398245938
F = 7152.9*Sdiff + 103.012,4.02543905473901,10.207988385550122,0.01750190893364787
F = 816.465*Sdiff + -47.0605,4.02543905473901,6.882625688157026,0.6300687216113233
F = 7152.9*Sdiff + 103.012,4.02543905473901,10.978072378630626,0.7875859020141542
F = 1120.03*Sdiff + -33.5963,4.02543905473901,7.110150504294448,1.2776393521562945
F = 946.509*Sdiff + -53.492,4.02543905473901,8.545307036853574,2.0652252541704486
F = 830.967*Sdiff + -48.647,4.02543905473901,5.342457701996013,2.170236707772336
F = 1613.86*Sdiff + -66.738,4.02543905473901,5.990028332540984,2.3977615239097583
F = 946.509*Sdiff + -53.492,4.02543905473901,8.930349033393828,2.4502672507107017
F = 1530.78*Sdiff + -24.3085,4.02543905473901,7.0926485953608,2.9578226097864904
F = 840.017*Sdiff + -42.7269,4.02543905473901,6.777614234555138,3.8329180564688836
F = 1120.03*Sdiff + -33.5963,4.02543905473901,9.71793493540798,3.8854237832698275
F = 1530.78*Sdiff + -24.3085,4.02543905473901,8.037751677777784,3.902925692203475
F = 3102.6*Sdiff + 7.75987,4.02543905473901,4.764894707185634,3.9204276011371233
F = 816.465*Sdiff + -47.0605,4.02543905473901,10.365505565952953,4.112948599407249
F = 840.017*Sdiff + -42.7269,4.02543905473901,7.162656231095392,4.217960053009137
F = 1613.86*Sdiff + -66.738,4.02543905473901,8.597812763654517,5.005545955023291
F = 4344.82*Sdiff + 34.274,4.02543905473901,4.729890889318337,5.495599405165431
F = 830.967*Sdiff + -48.647,4.02543905473901,8.825337579791938,5.653116585568262
F = 3102.6*Sdiff + 7.75987,4.02543905473901,7.075146686427152,6.230679580378642
F = 4344.82*Sdiff + 34.274,4.02543905473901,5.499974882398844,6.265683398245938
F = 6825.95*Sdiff + 112.772,4.042940963672658,10.207988385550122,0.01750190893364787
F = 723.762*Sdiff + -55.3079,4.042940963672658,6.882625688157026,0.6300687216113233
F = 6825.95*Sdiff + 112.772,4.042940963672658,10.978072378630626,0.7875859020141542
F = 1003.39*Sdiff + -41.972,4.042940963672658,7.110150504294448,1.2776393521562945
F = 834.563*Sdiff + -61.4995,4.042940963672658,8.545307036853574,2.0652252541704486
F = 735.659*Sdiff + -56.8464,4.042940963672658,5.342457701996013,2.170236707772336
F = 1406.23*Sdiff + -73.8669,4.042940963672658,5.990028332540984,2.3977615239097583
F = 834.563*Sdiff + -61.4995,4.042940963672658,8.930349033393828,2.4502672507107017
F = 1380.31*Sdiff + -32.547,4.042940963672658,7.0926485953608,2.9578226097864904
F = 747.247*Sdiff + -51.0688,4.042940963672658,6.777614234555138,3.8329180564688836
F = 1003.39*Sdiff + -41.972,4.042940963672658,9.71793493540798,3.8854237832698275
F = 1380.31*Sdiff + -32.547,4.042940963672658,8.037751677777784,3.902925692203475
F = 2853.83*Sdiff + 1.48985,4.042940963672658,4.764894707185634,3.9204276011371233
F = 723.762*Sdiff + -55.3079,4.042940963672658,10.365505565952953,4.112948599407249
F = 747.247*Sdiff + -51.0688,4.042940963672658,7.162656231095392,4.217960053009137
F = 1406.23*Sdiff + -73.8669,4.042940963672658,8.597812763654517,5.005545955023291
F = 4050.92*Sdiff + 31.1575,4.042940963672658,4.729890889318337,5.495599405165431
F = 735.659*Sdiff + -56.8464,4.042940963672658,8.825337579791938,5.653116585568262
F = 2853.83*Sdiff + 1.48985,4.042940963672658,7.075146686427152,6.230679580378642
F = 4050.92*Sdiff + 31.1575,4.042940963672658,5.499974882398844,6.265683398245938
F = 6641.73*Sdiff + 120.233,4.060442872606306,10.207988385550122,0.01750190893364787
F = 671.619*Sdiff + -66.7588,4.060442872606306,6.882625688157026,0.6300687216113233
F = 6641.73*Sdiff + 120.233,4.060442872606306,10.978072378630626,0.7875859020141542
F = 939.137*Sdiff + -53.799,4.060442872606306,7.110150504294448,1.2776393521562945
F = 681.923*Sdiff + -68.213,4.060442872606306,5.342457701996013,2.170236707772336
F = 1298.6*Sdiff + -44.3288,4.060442872606306,7.0926485953608,2.9578226097864904
F = 695.41*Sdiff + -62.7056,4.060442872606306,6.777614234555138,3.8329180564688836
F = 939.137*Sdiff + -53.799,4.060442872606306,9.71793493540798,3.8854237832698275
F = 1298.6*Sdiff + -44.3288,4.060442872606306,8.037751677777784,3.902925692203475
F = 2725.23*Sdiff + -8.364,4.060442872606306,4.764894707185634,3.9204276011371233
F = 671.619*Sdiff + -66.7588,4.060442872606306,10.365505565952953,4.112948599407249
F = 695.41*Sdiff + -62.7056,4.060442872606306,7.162656231095392,4.217960053009137
F = 3903.41*Sdiff + 24.6955,4.060442872606306,4.729890889318337,5.495599405165431
F = 681.923*Sdiff + -68.213,4.060442872606306,8.825337579791938,5.653116585568262
F = 2725.23*Sdiff + -8.364,4.060442872606306,7.075146686427152,6.230679580378642
F = 3903.41*Sdiff + 24.6955,4.060442872606306,5.499974882398844,6.265683398245938
F = 6586.65*Sdiff + 125.552,4.077944781539954,10.207988385550122,0.01750190893364787
F = 6586.65*Sdiff + 125.552,4.077944781539954,10.978072378630626,0.7875859020141542
F = 1262.55*Sdiff + -58.4752,4.077944781539954,7.0926485953608,2.9578226097864904
F = 1262.55*Sdiff + -58.4752,4.077944781539954,8.037751677777784,3.902925692203475
F = 2686.26*Sdiff + -21.3816,4.077944781539954,4.764894707185634,3.9204276011371233
F = 3873.19*Sdiff + 15.1328,4.077944781539954,4.729890889318337,5.495599405165431
F = 2686.26*Sdiff + -21.3816,4.077944781539954,7.075146686427152,6.230679580378642
F = 3873.19*Sdiff + 15.1328,4.077944781539954,5.499974882398844,6.265683398245938
F = 6654.16*Sdiff + 128.761,4.095446690473602,10.207988385550122,0.01750190893364787
F = 6654.16*Sdiff + 128.761,4.095446690473602,10.978072378630626,0.7875859020141542
F = 2717.45*Sdiff + -36.7065,4.095446690473602,4.764894707185634,3.9204276011371233
F = 3944.08*Sdiff + 2.78141,4.095446690473602,4.729890889318337,5.495599405165431
F = 2717.45*Sdiff + -36.7065,4.095446690473602,7.075146686427152,6.230679580378642
F = 3944.08*Sdiff + 2.78141,4.095446690473602,5.499974882398844,6.265683398245938
F = 6839.77*Sdiff + 130.087,4.112948599407249,10.207988385550122,0.01750190893364787
F = 6839.77*Sdiff + 130.087,4.112948599407249,10.978072378630626,0.7875859020141542
F = 4104.81*Sdiff + -11.6578,4.112948599407249,4.729890889318337,5.495599405165431
F = 4104.81*Sdiff + -11.6578,4.112948599407249,5.499974882398844,6.265683398245938
F = 7141.69*Sdiff + 129.78,4.130450508340897,10.207988385550122,0.01750190893364787
F = 7141.69*Sdiff + 129.78,4.130450508340897,10.978072378630626,0.7875859020141542
F = 4339.41*Sdiff + -26.495,4.130450508340897,4.729890889318337,5.495599405165431
F = 4339.41*Sdiff + -26.495,4.130450508340897,5.499974882398844,6.265683398245938
F = 4214.43*Sdiff + -19.1966,5.303078406895305,10.207988385550122,0.01750190893364787
F = 4214.43*Sdiff + -19.1966,5.303078406895305,10.978072378630626,0.7875859020141542
F = 6976.21*Sdiff + 130.123,5.303078406895305,4.729890889318337,5.495599405165431
F = 6976.21*Sdiff + 130.123,5.303078406895305,5.499974882398844,6.265683398245938
F = 4013.96*Sdiff + -4.24976,5.320580315828953,10.207988385550122,0.01750190893364787
F = 2753.63*Sdiff + -44.6621,5.320580315828953,8.632816581521812,0.05250572680094361
F = 4013.96*Sdiff + -4.24976,5.320580315828953,10.978072378630626,0.7875859020141542
F = 2753.63*Sdiff + -44.6621,5.320580315828953,10.943068560763331,2.3627577060424625
F = 6732.37*Sdiff + 129.644,5.320580315828953,4.729890889318337,5.495599405165431
F = 6732.37*Sdiff + 129.644,5.320580315828953,5.499974882398844,6.265683398245938
F = 3896.73*Sdiff + 9.27617,5.3380822247626005,10.207988385550122,0.01750190893364787
F = 2694.16*Sdiff + -28.8442,5.3380822247626005,8.632816581521812,0.05250572680094361
F = 3896.73*Sdiff + 9.27617,5.3380822247626005,10.978072378630626,0.7875859020141542
F = 2694.16*Sdiff + -28.8442,5.3380822247626005,10.943068560763331,2.3627577060424625
F = 6605.43*Sdiff + 127.408,5.3380822247626005,4.729890889318337,5.495599405165431
F = 6605.43*Sdiff + 127.408,5.3380822247626005,5.499974882398844,6.265683398245938
F = 3874.86*Sdiff + 20.2867,5.355584133696248,10.207988385550122,0.01750190893364787
F = 2695.89*Sdiff + -14.5137,5.355584133696248,8.632816581521812,0.05250572680094361
F = 3874.86*Sdiff + 20.2867,5.355584133696248,10.978072378630626,0.7875859020141542
F = 2695.89*Sdiff + -14.5137,5.355584133696248,10.943068560763331,2.3627577060424625
F = 1275.94*Sdiff + -51.2155,5.355584133696248,7.67021159017118,2.3802596149761106
F = 920.447*Sdiff + -60.5722,5.355584133696248,5.990028332540984,2.3977615239097583
F = 1275.94*Sdiff + -51.2155,5.355584133696248,8.615314672588164,3.3253626973930954
F = 920.447*Sdiff + -60.5722,5.355584133696248,8.597812763654517,5.005545955023291
F = 6598.49*Sdiff + 123.166,5.355584133696248,4.729890889318337,5.495599405165431
F = 6598.49*Sdiff + 123.166,5.355584133696248,5.499974882398844,6.265683398245938
F = 3961.09*Sdiff + 28.3283,5.373086042629897,10.207988385550122,0.01750190893364787
F = 2776.81*Sdiff + -3.01137,5.373086042629897,8.632816581521812,0.05250572680094361
F = 704.84*Sdiff + -62.2455,5.373086042629897,6.882625688157026,0.6300687216113233
F = 3961.09*Sdiff + 28.3283,5.373086042629897,10.978072378630626,0.7875859020141542
F = 717.387*Sdiff + -56.5711,5.373086042629897,8.545307036853574,2.0652252541704486
F = 693.821*Sdiff + -60.7402,5.373086042629897,5.342457701996013,2.170236707772336
F = 2776.81*Sdiff + -3.01137,5.373086042629897,10.943068560763331,2.3627577060424625
F = 1332.57*Sdiff + -38.0522,5.373086042629897,7.67021159017118,2.3802596149761106
F = 966.117*Sdiff + -47.5287,5.373086042629897,5.990028332540984,2.3977615239097583
F = 717.387*Sdiff + -56.5711,5.373086042629897,8.930349033393828,2.4502672507107017
F = 1332.57*Sdiff + -38.0522,5.373086042629897,8.615314672588164,3.3253626973930954
F = 798.231*Sdiff + -66.7723,5.373086042629897,6.777614234555138,3.8329180564688836
F = 704.84*Sdiff + -62.2455,5.373086042629897,10.365505565952953,4.112948599407249
F = 798.231*Sdiff + -66.7723,5.373086042629897,7.162656231095392,4.217960053009137
F = 966.117*Sdiff + -47.5287,5.373086042629897,8.597812763654517,5.005545955023291
F = 6717.24*Sdiff + 116.759,5.373086042629897,4.729890889318337,5.495599405165431
F = 693.821*Sdiff + -60.7402,5.373086042629897,8.825337579791938,5.653116585568262
F = 6717.24*Sdiff + 116.759,5.373086042629897,5.499974882398844,6.265683398245938
F = 4176.98*Sdiff + 33.1525,5.390587951563544,10.207988385550122,0.01750190893364787
F = 2960.51*Sdiff + 5.09547,5.390587951563544,8.632816581521812,0.05250572680094361
F = 776.656*Sdiff + -52.2486,5.390587951563544,6.882625688157026,0.6300687216113233
F = 4176.98*Sdiff + 33.1525,5.390587951563544,10.978072378630626,0.7875859020141542
F = 1495.61*Sdiff + -69.8161,5.390587951563544,7.110150504294448,1.2776393521562945
F = 787.14*Sdiff + -46.3984,5.390587951563544,8.545307036853574,2.0652252541704486
F = 763.635*Sdiff + -50.6857,5.390587951563544,5.342457701996013,2.170236707772336
F = 2960.51*Sdiff + 5.09547,5.390587951563544,10.943068560763331,2.3627577060424625
F = 1444.94*Sdiff + -27.932,5.390587951563544,7.67021159017118,2.3802596149761106
F = 1053.52*Sdiff + -37.2843,5.390587951563544,5.990028332540984,2.3977615239097583
F = 787.14*Sdiff + -46.3984,5.390587951563544,8.930349033393828,2.4502672507107017
F = 1444.94*Sdiff + -27.932,5.390587951563544,8.615314672588164,3.3253626973930954
F = 882.728*Sdiff + -56.9995,5.390587951563544,6.777614234555138,3.8329180564688836
F = 1495.61*Sdiff + -69.8161,5.390587951563544,9.71793493540798,3.8854237832698275
F = 776.656*Sdiff + -52.2486,5.390587951563544,10.365505565952953,4.112948599407249
F = 882.728*Sdiff + -56.9995,5.390587951563544,7.162656231095392,4.217960053009137
F = 1053.52*Sdiff + -37.2843,5.390587951563544,8.597812763654517,5.005545955023291
F = 6970.19*Sdiff + 108.215,5.390587951563544,4.729890889318337,5.495599405165431
F = 763.635*Sdiff + -50.6857,5.390587951563544,8.825337579791938,5.653116585568262
F = 6970.19*Sdiff + 108.215,5.390587951563544,5.499974882398844,6.265683398245938
F = 4561.92*Sdiff + 34.4682,5.408089860497192,10.207988385550122,0.01750190893364787
F = 3288.11*Sdiff + 9.42553,5.408089860497192,8.632816581521812,0.05250572680094361
F = 903.177*Sdiff + -46.2356,5.408089860497192,6.882625688157026,0.6300687216113233
F = 4561.92*Sdiff + 34.4682,5.408089860497192,10.978072378630626,0.7875859020141542
F = 1772.21*Sdiff + -64.9311,5.408089860497192,7.110150504294448,1.2776393521562945
F = 910.168*Sdiff + -40.2221,5.408089860497192,8.545307036853574,2.0652252541704486
F = 886.665*Sdiff + -44.619,5.408089860497192,5.342457701996013,2.170236707772336
F = 3288.11*Sdiff + 9.42553,5.408089860497192,10.943068560763331,2.3627577060424625
F = 1643.96*Sdiff + -21.7826,5.408089860497192,7.67021159017118,2.3802596149761106
F = 1207.99*Sdiff + -31.0418,5.408089860497192,5.990028332540984,2.3977615239097583
F = 910.168*Sdiff + -40.2221,5.408089860497192,8.930349033393828,2.4502672507107017
F = 1643.96*Sdiff + -21.7826,5.408089860497192,8.615314672588164,3.3253626973930954
F = 1031.47*Sdiff + -51.1957,5.408089860497192,6.777614234555138,3.8329180564688836
F = 1772.21*Sdiff + -64.9311,5.408089860497192,9.71793493540798,3.8854237832698275
F = 903.177*Sdiff + -46.2356,5.408089860497192,10.365505565952953,4.112948599407249
F = 1031.47*Sdiff + -51.1957,5.408089860497192,7.162656231095392,4.217960053009137
F = 1207.99*Sdiff + -31.0418,5.408089860497192,8.597812763654517,5.005545955023291
F = 7377.45*Sdiff + 97.0808,5.408089860497192,4.729890889318337,5.495599405165431
F = 886.665*Sdiff + -44.619,5.408089860497192,8.825337579791938,5.653116585568262
F = 7377.45*Sdiff + 97.0808,5.408089860497192,5.499974882398844,6.265683398245938
F = 5188.5*Sdiff + 31.7473,5.42559176943084,10.207988385550122,0.01750190893364787
F = 3839.57*Sdiff + 9.39963,5.42559176943084,8.632816581521812,0.05250572680094361
F = 1134.03*Sdiff + -46.0272,5.42559176943084,6.882625688157026,0.6300687216113233
F = 5188.5*Sdiff + 31.7473,5.42559176943084,10.978072378630626,0.7875859020141542
F = 2293.21*Sdiff + -66.7119,5.42559176943084,7.110150504294448,1.2776393521562945
F = 1132.46*Sdiff + -39.6213,5.42559176943084,8.545307036853574,2.0652252541704486
F = 1110.55*Sdiff + -44.2927,5.42559176943084,5.342457701996013,2.170236707772336
F = 3839.57*Sdiff + 9.39963,5.42559176943084,10.943068560763331,2.3627577060424625
F = 1993.65*Sdiff + -20.6234,5.42559176943084,7.67021159017118,2.3802596149761106
F = 1483.08*Sdiff + -30.0708,5.42559176943084,5.990028332540984,2.3977615239097583
F = 1132.46*Sdiff + -39.6213,5.42559176943084,8.930349033393828,2.4502672507107017
F = 1993.65*Sdiff + -20.6234,5.42559176943084,8.615314672588164,3.3253626973930954
F = 1305.09*Sdiff + -51.4054,5.42559176943084,6.777614234555138,3.8329180564688836
F = 2293.21*Sdiff + -66.7119,5.42559176943084,9.71793493540798,3.8854237832698275
F = 1134.03*Sdiff + -46.0272,5.42559176943084,10.365505565952953,4.112948599407249
F = 1305.09*Sdiff + -51.4054,5.42559176943084,7.162656231095392,4.217960053009137
F = 1483.08*Sdiff + -30.0708,5.42559176943084,8.597812763654517,5.005545955023291
F = 7968.04*Sdiff + 82.6882,5.42559176943084,4.729890889318337,5.495599405165431
F = 1110.55*Sdiff + -44.2927,5.42559176943084,8.825337579791938,5.653116585568262
F = 7968.04*Sdiff + 82.6882,5.42559176943084,5.499974882398844,6.265683398245938
F = 6195.47*Sdiff + 23.9696,5.443093678364487,10.207988385550122,0.01750190893364787
F = 4786.29*Sdiff + 3.77364,5.443093678364487,8.632816581521812,0.05250572680094361
F = 1609.58*Sdiff + -55.4228,5.443093678364487,6.882625688157026,0.6300687216113233
F = 6195.47*Sdiff + 23.9696,5.443093678364487,10.978072378630626,0.7875859020141542
F = 3451.4*Sdiff + -80.8696,5.443093678364487,7.110150504294448,1.2776393521562945
F = 1579.89*Sdiff + -47.8924,5.443093678364487,8.545307036853574,2.0652252541704486
F = 1568.87*Sdiff + -53.3641,5.443093678364487,5.342457701996013,2.170236707772336
F = 4786.29*Sdiff + 3.77364,5.443093678364487,10.943068560763331,2.3627577060424625
F = 2653.22*Sdiff + -26.6015,5.443093678364487,7.67021159017118,2.3802596149761106
F = 2018.31*Sdiff + -37.0315,5.443093678364487,5.990028332540984,2.3977615239097583
F = 1579.89*Sdiff + -47.8924,5.443093678364487,8.930349033393828,2.4502672507107017
F = 2653.22*Sdiff + -26.6015,5.443093678364487,8.615314672588164,3.3253626973930954
F = 1879.89*Sdiff + -61.8948,5.443093678364487,6.777614234555138,3.8329180564688836
F = 3451.4*Sdiff + -80.8696,5.443093678364487,9.71793493540798,3.8854237832698275
F = 1609.58*Sdiff + -55.4228,5.443093678364487,10.365505565952953,4.112948599407249
F = 1879.89*Sdiff + -61.8948,5.443093678364487,7.162656231095392,4.217960053009137
F = 2018.31*Sdiff + -37.0315,5.443093678364487,8.597812763654517,5.005545955023291
F = 8778.13*Sdiff + 64.3115,5.443093678364487,4.729890889318337,5.495599405165431
F = 1568.87*Sdiff + -53.3641,5.443093678364487,8.825337579791938,5.653116585568262
F = 8778.13*Sdiff + 64.3115,5.443093678364487,5.499974882398844,6.265683398245938
F = 7868.11*Sdiff + 9.14339,5.460595587298136,10.207988385550122,0.01750190893364787
F = 6555.48*Sdiff + -10.4315,5.460595587298136,8.632816581521812,0.05250572680094361
F = 7868.11*Sdiff + 9.14339,5.460595587298136,10.978072378630626,0.7875859020141542
F = 2747.86*Sdiff + -75.3166,5.460595587298136,8.545307036853574,2.0652252541704486
F = 6555.48*Sdiff + -10.4315,5.460595587298136,10.943068560763331,2.3627577060424625
F = 4143.2*Sdiff + -45.9652,5.460595587298136,7.67021159017118,2.3802596149761106
F = 3312.42*Sdiff + -60.0193,5.460595587298136,5.990028332540984,2.3977615239097583
F = 2747.86*Sdiff + -75.3166,5.460595587298136,8.930349033393828,2.4502672507107017
F = 4143.2*Sdiff + -45.9652,5.460595587298136,8.615314672588164,3.3253626973930954
F = 13026.4*Sdiff + 99.7386,5.460595587298136,4.764894707185634,3.9204276011371233
F = 3312.42*Sdiff + -60.0193,5.460595587298136,8.597812763654517,5.005545955023291
F = 9847*Sdiff + 41.2827,5.460595587298136,4.729890889318337,5.495599405165431
F = 13026.4*Sdiff + 99.7386,5.460595587298136,7.075146686427152,6.230679580378642
F = 9847*Sdiff + 41.2827,5.460595587298136,5.499974882398844,6.265683398245938
F = 10863.5*Sdiff + -16.6934,5.478097496231784,10.207988385550122,0.01750190893364787
F = 10516.4*Sdiff + -41.2308,5.478097496231784,8.632816581521812,0.05250572680094361
F = 10863.5*Sdiff + -16.6934,5.478097496231784,10.978072378630626,0.7875859020141542
F = 10516.4*Sdiff + -41.2308,5.478097496231784,10.943068560763331,2.3627577060424625
F = 11523.4*Sdiff + 48.1337,5.478097496231784,4.764894707185634,3.9204276011371233
F = 11204.1*Sdiff + 13.2964,5.478097496231784,4.729890889318337,5.495599405165431
