power 1 (W),time (seconds since jan 1 1975),power 2 (W),time (seconds since jan 1 1975),
2.12E-05,1750367659,3.46E-05,1750367659,-2.40E-01
2.12E-05,1750367659,3.46E-05,1750367659,-2.40E-01
2.12E-05,1750367659,3.46E-05,1750367659,-2.40E-01
2.12E-05,1750367659,3.46E-05,1750367659,-2.40E-01
2.12E-05,1750367659,3.46E-05,1750367659,-2.40E-01
2.12E-05,1750367659,3.46E-05,1750367659,-2.40E-01
2.12E-05,1750367659,3.47E-05,1750367659,-2.42E-01
2.12E-05,1750367659,3.46E-05,1750367659,-2.40E-01
2.12E-05,1750367659,3.47E-05,1750367659,-2.42E-01
2.12E-05,1750367659,3.47E-05,1750367659,-2.42E-01
2.12E-05,1750367659,3.47E-05,1750367659,-2.42E-01
2.12E-05,1750367659,3.47E-05,1750367659,-2.42E-01
2.12E-05,1750367659,3.47E-05,1750367659,-2.42E-01
2.12E-05,1750367659,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.47E-05,1750367660,-2.42E-01
2.12E-05,1750367660,3.48E-05,1750367660,-2.43E-01
2.12E-05,1750367660,3.48E-05,1750367660,-2.43E-01
2.12E-05,1750367660,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.11E-05,1750367661,3.49E-05,1750367661,-2.46E-01
2.11E-05,1750367661,3.49E-05,1750367661,-2.46E-01
2.11E-05,1750367661,3.49E-05,1750367661,-2.46E-01
2.11E-05,1750367661,3.49E-05,1750367661,-2.46E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367661,-2.43E-01
2.12E-05,1750367661,3.48E-05,1750367662,-2.43E-01
2.12E-05,1750367662,3.48E-05,1750367662,-2.43E-01
2.12E-05,1750367662,3.48E-05,1750367662,-2.43E-01
2.12E-05,1750367662,3.48E-05,1750367662,-2.43E-01
2.12E-05,1750367662,3.48E-05,1750367662,-2.43E-01
2.12E-05,1750367662,3.48E-05,1750367662,-2.43E-01
2.11E-05,1750367662,3.48E-05,1750367662,-2.45E-01
2.11E-05,1750367662,3.48E-05,1750367662,-2.45E-01
2.11E-05,1750367662,3.48E-05,1750367662,-2.45E-01
2.11E-05,1750367662,3.48E-05,1750367662,-2.45E-01
2.11E-05,1750367662,3.48E-05,1750367662,-2.45E-01
2.11E-05,1750367662,3.49E-05,1750367662,-2.46E-01
2.10E-05,1750367662,3.49E-05,1750367662,-2.49E-01
2.10E-05,1750367662,3.49E-05,1750367662,-2.49E-01
2.10E-05,1750367662,3.49E-05,1750367662,-2.49E-01
2.10E-05,1750367663,3.49E-05,1750367663,-2.49E-01
2.10E-05,1750367663,3.49E-05,1750367663,-2.49E-01
2.10E-05,1750367663,3.49E-05,1750367663,-2.49E-01
2.10E-05,1750367663,3.49E-05,1750367663,-2.49E-01
2.10E-05,1750367663,3.48E-05,1750367663,-2.47E-01
2.10E-05,1750367663,3.48E-05,1750367663,-2.47E-01
2.10E-05,1750367663,3.48E-05,1750367663,-2.47E-01
2.10E-05,1750367663,3.48E-05,1750367663,-2.47E-01
2.10E-05,1750367663,3.48E-05,1750367663,-2.47E-01
2.11E-05,1750367663,3.48E-05,1750367663,-2.45E-01
2.10E-05,1750367663,3.48E-05,1750367663,-2.47E-01
2.11E-05,1750367663,3.49E-05,1750367663,-2.46E-01
2.11E-05,1750367663,3.49E-05,1750367663,-2.46E-01
2.10E-05,1750367663,3.49E-05,1750367663,-2.49E-01
2.11E-05,1750367663,3.49E-05,1750367663,-2.46E-01
2.10E-05,1750367664,3.49E-05,1750367664,-2.49E-01
2.10E-05,1750367664,3.49E-05,1750367664,-2.49E-01
2.11E-05,1750367664,3.50E-05,1750367664,-2.48E-01
2.10E-05,1750367664,3.50E-05,1750367664,-2.50E-01
2.11E-05,1750367664,3.50E-05,1750367664,-2.48E-01
2.11E-05,1750367664,3.50E-05,1750367664,-2.48E-01
2.11E-05,1750367664,3.50E-05,1750367664,-2.48E-01
2.11E-05,1750367664,3.50E-05,1750367664,-2.48E-01
2.10E-05,1750367664,3.50E-05,1750367664,-2.50E-01
2.10E-05,1750367664,3.49E-05,1750367664,-2.49E-01
2.10E-05,1750367664,3.49E-05,1750367664,-2.49E-01
2.11E-05,1750367664,3.49E-05,1750367664,-2.46E-01
2.11E-05,1750367664,3.49E-05,1750367664,-2.46E-01
2.11E-05,1750367664,3.49E-05,1750367664,-2.46E-01
2.11E-05,1750367665,3.49E-05,1750367664,-2.46E-01
2.11E-05,1750367665,3.49E-05,1750367665,-2.46E-01
2.11E-05,1750367665,3.49E-05,1750367665,-2.46E-01
2.11E-05,1750367665,3.48E-05,1750367665,-2.45E-01
2.11E-05,1750367665,3.48E-05,1750367665,-2.45E-01
2.11E-05,1750367665,3.48E-05,1750367665,-2.45E-01
2.11E-05,1750367665,3.48E-05,1750367665,-2.45E-01
2.11E-05,1750367665,3.48E-05,1750367665,-2.45E-01
2.11E-05,1750367665,3.48E-05,1750367665,-2.45E-01
2.11E-05,1750367665,3.48E-05,1750367665,-2.45E-01
2.10E-05,1750367665,3.48E-05,1750367665,-2.47E-01
2.10E-05,1750367665,3.48E-05,1750367665,-2.47E-01
2.10E-05,1750367665,3.48E-05,1750367665,-2.47E-01
2.10E-05,1750367665,3.48E-05,1750367665,-2.47E-01
2.10E-05,1750367665,3.48E-05,1750367665,-2.47E-01
2.10E-05,1750367666,3.48E-05,1750367665,-2.47E-01
2.10E-05,1750367666,3.48E-05,1750367666,-2.47E-01
2.10E-05,1750367666,3.48E-05,1750367666,-2.47E-01
2.10E-05,1750367666,3.48E-05,1750367666,-2.47E-01
2.10E-05,1750367666,3.48E-05,1750367666,-2.47E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367666,3.48E-05,1750367666,-2.45E-01
2.11E-05,1750367667,3.48E-05,1750367667,-2.45E-01
2.11E-05,1750367667,3.48E-05,1750367667,-2.45E-01
2.11E-05,1750367667,3.48E-05,1750367667,-2.45E-01
2.11E-05,1750367667,3.49E-05,1750367667,-2.46E-01
2.11E-05,1750367667,3.48E-05,1750367667,-2.45E-01
2.11E-05,1750367667,3.49E-05,1750367667,-2.46E-01
2.10E-05,1750367667,3.49E-05,1750367667,-2.49E-01
2.10E-05,1750367667,3.49E-05,1750367667,-2.49E-01
2.10E-05,1750367667,3.49E-05,1750367667,-2.49E-01
2.10E-05,1750367667,3.49E-05,1750367667,-2.49E-01
2.10E-05,1750367667,3.49E-05,1750367667,-2.49E-01
2.10E-05,1750367667,3.49E-05,1750367667,-2.49E-01
2.10E-05,1750367667,3.49E-05,1750367667,-2.49E-01
2.10E-05,1750367667,3.49E-05,1750367667,-2.49E-01
2.10E-05,1750367667,3.50E-05,1750367667,-2.50E-01
2.10E-05,1750367668,3.50E-05,1750367668,-2.50E-01
2.10E-05,1750367668,3.50E-05,1750367668,-2.50E-01
2.10E-05,1750367668,3.50E-05,1750367668,-2.50E-01
2.10E-05,1750367668,3.50E-05,1750367668,-2.50E-01
2.10E-05,1750367668,3.49E-05,1750367668,-2.49E-01
2.10E-05,1750367668,3.49E-05,1750367668,-2.49E-01
2.11E-05,1750367668,3.49E-05,1750367668,-2.46E-01
2.11E-05,1750367668,3.49E-05,1750367668,-2.46E-01
2.11E-05,1750367668,3.49E-05,1750367668,-2.46E-01
2.11E-05,1750367668,3.48E-05,1750367668,-2.45E-01
2.11E-05,1750367668,3.48E-05,1750367668,-2.45E-01
2.11E-05,1750367668,3.48E-05,1750367668,-2.45E-01
2.11E-05,1750367668,3.48E-05,1750367668,-2.45E-01
2.11E-05,1750367669,3.48E-05,1750367668,-2.45E-01
2.11E-05,1750367669,3.48E-05,1750367668,-2.45E-01
2.11E-05,1750367669,3.48E-05,1750367669,-2.45E-01
2.11E-05,1750367669,3.48E-05,1750367669,-2.45E-01
2.11E-05,1750367669,3.48E-05,1750367669,-2.45E-01
2.11E-05,1750367669,3.48E-05,1750367669,-2.45E-01
2.11E-05,1750367669,3.48E-05,1750367669,-2.45E-01
2.10E-05,1750367669,3.48E-05,1750367669,-2.47E-01
2.10E-05,1750367669,3.48E-05,1750367669,-2.47E-01
2.10E-05,1750367669,3.49E-05,1750367669,-2.49E-01
2.10E-05,1750367669,3.49E-05,1750367669,-2.49E-01
2.10E-05,1750367669,3.49E-05,1750367669,-2.49E-01
2.10E-05,1750367669,3.49E-05,1750367669,-2.49E-01
2.10E-05,1750367669,3.49E-05,1750367669,-2.49E-01
2.10E-05,1750367669,3.49E-05,1750367669,-2.49E-01
2.10E-05,1750367670,3.49E-05,1750367669,-2.49E-01
2.10E-05,1750367670,3.50E-05,1750367669,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367670,3.50E-05,1750367670,-2.50E-01
2.10E-05,1750367671,3.50E-05,1750367670,-2.50E-01
2.09E-05,1750367671,3.50E-05,1750367670,-2.52E-01
2.09E-05,1750367671,3.50E-05,1750367671,-2.52E-01
2.09E-05,1750367671,3.50E-05,1750367671,-2.52E-01
2.09E-05,1750367671,3.50E-05,1750367671,-2.52E-01
2.09E-05,1750367671,3.50E-05,1750367671,-2.52E-01
2.10E-05,1750367671,3.50E-05,1750367671,-2.50E-01
2.10E-05,1750367671,3.50E-05,1750367671,-2.50E-01
2.10E-05,1750367671,3.50E-05,1750367671,-2.50E-01
2.10E-05,1750367671,3.49E-05,1750367671,-2.49E-01
2.10E-05,1750367671,3.49E-05,1750367671,-2.49E-01
2.10E-05,1750367671,3.49E-05,1750367671,-2.49E-01
2.10E-05,1750367671,3.49E-05,1750367671,-2.49E-01
2.09E-05,1750367671,3.49E-05,1750367671,-2.51E-01
2.09E-05,1750367671,3.49E-05,1750367671,-2.51E-01
2.09E-05,1750367672,3.49E-05,1750367671,-2.51E-01
2.09E-05,1750367672,3.50E-05,1750367671,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367671,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367672,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367673,3.50E-05,1750367672,-2.52E-01
2.09E-05,1750367673,3.50E-05,1750367673,-2.52E-01
2.09E-05,1750367673,3.50E-05,1750367673,-2.52E-01
2.09E-05,1750367673,3.50E-05,1750367673,-2.52E-01
2.09E-05,1750367673,3.50E-05,1750367673,-2.52E-01
2.09E-05,1750367673,3.50E-05,1750367673,-2.52E-01
2.10E-05,1750367673,3.50E-05,1750367673,-2.50E-01
2.10E-05,1750367673,3.50E-05,1750367673,-2.50E-01
2.10E-05,1750367673,3.49E-05,1750367673,-2.49E-01
2.10E-05,1750367673,3.49E-05,1750367673,-2.49E-01
2.10E-05,1750367673,3.49E-05,1750367673,-2.49E-01
2.10E-05,1750367673,3.49E-05,1750367673,-2.49E-01
2.10E-05,1750367673,3.49E-05,1750367673,-2.49E-01
2.10E-05,1750367673,3.49E-05,1750367673,-2.49E-01
2.10E-05,1750367673,3.49E-05,1750367673,-2.49E-01
2.10E-05,1750367674,3.49E-05,1750367673,-2.49E-01
2.10E-05,1750367674,3.49E-05,1750367674,-2.49E-01
2.10E-05,1750367674,3.49E-05,1750367674,-2.49E-01
2.10E-05,1750367674,3.49E-05,1750367674,-2.49E-01
2.10E-05,1750367674,3.50E-05,1750367674,-2.50E-01
2.10E-05,1750367674,3.49E-05,1750367674,-2.49E-01
2.10E-05,1750367674,3.50E-05,1750367674,-2.50E-01
2.09E-05,1750367674,3.50E-05,1750367674,-2.52E-01
2.09E-05,1750367674,3.50E-05,1750367674,-2.52E-01
2.09E-05,1750367674,3.50E-05,1750367674,-2.52E-01
2.09E-05,1750367674,3.51E-05,1750367674,-2.54E-01
2.09E-05,1750367674,3.51E-05,1750367674,-2.54E-01
2.09E-05,1750367674,3.51E-05,1750367674,-2.54E-01
2.09E-05,1750367674,3.51E-05,1750367674,-2.54E-01
2.09E-05,1750367674,3.51E-05,1750367674,-2.54E-01
2.09E-05,1750367675,3.51E-05,1750367674,-2.54E-01
2.09E-05,1750367675,3.51E-05,1750367675,-2.54E-01
2.09E-05,1750367675,3.51E-05,1750367675,-2.54E-01
2.09E-05,1750367675,3.51E-05,1750367675,-2.54E-01
2.09E-05,1750367675,3.51E-05,1750367675,-2.54E-01
2.09E-05,1750367675,3.51E-05,1750367675,-2.54E-01
2.09E-05,1750367675,3.51E-05,1750367675,-2.54E-01
2.09E-05,1750367675,3.51E-05,1750367675,-2.54E-01
2.09E-05,1750367675,3.50E-05,1750367675,-2.52E-01
2.09E-05,1750367675,3.50E-05,1750367675,-2.52E-01
2.09E-05,1750367675,3.50E-05,1750367675,-2.52E-01
2.09E-05,1750367675,3.50E-05,1750367675,-2.52E-01
2.09E-05,1750367675,3.50E-05,1750367675,-2.52E-01
2.09E-05,1750367675,3.50E-05,1750367675,-2.52E-01
2.09E-05,1750367675,3.50E-05,1750367675,-2.52E-01
2.09E-05,1750367676,3.50E-05,1750367675,-2.52E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367676,3.50E-05,1750367676,-2.52E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367676,3.50E-05,1750367676,-2.52E-01
2.09E-05,1750367676,3.50E-05,1750367676,-2.52E-01
2.09E-05,1750367676,3.50E-05,1750367676,-2.52E-01
2.09E-05,1750367676,3.50E-05,1750367676,-2.52E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367676,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367676,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367677,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367677,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367677,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367677,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367677,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367677,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367677,-2.54E-01
2.09E-05,1750367677,3.51E-05,1750367677,-2.54E-01
2.09E-05,1750367677,3.50E-05,1750367677,-2.52E-01
2.09E-05,1750367677,3.50E-05,1750367677,-2.52E-01
2.09E-05,1750367677,3.50E-05,1750367677,-2.52E-01
2.09E-05,1750367677,3.50E-05,1750367677,-2.52E-01
2.09E-05,1750367677,3.50E-05,1750367677,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367677,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367677,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367678,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367679,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367679,3.50E-05,1750367678,-2.52E-01
2.09E-05,1750367679,3.50E-05,1750367679,-2.52E-01
2.09E-05,1750367679,3.50E-05,1750367679,-2.52E-01
2.09E-05,1750367679,3.50E-05,1750367679,-2.52E-01
2.09E-05,1750367679,3.50E-05,1750367679,-2.52E-01
2.10E-05,1750367679,3.50E-05,1750367679,-2.50E-01
2.10E-05,1750367679,3.49E-05,1750367679,-2.49E-01
2.10E-05,1750367679,3.49E-05,1750367679,-2.49E-01
2.10E-05,1750367679,3.49E-05,1750367679,-2.49E-01
2.10E-05,1750367679,3.49E-05,1750367679,-2.49E-01
2.10E-05,1750367679,3.49E-05,1750367679,-2.49E-01
2.10E-05,1750367679,3.49E-05,1750367679,-2.49E-01
2.10E-05,1750367679,3.49E-05,1750367679,-2.49E-01
2.10E-05,1750367679,3.48E-05,1750367679,-2.47E-01
2.11E-05,1750367680,3.48E-05,1750367679,-2.45E-01
2.11E-05,1750367680,3.48E-05,1750367679,-2.45E-01
2.10E-05,1750367680,3.48E-05,1750367680,-2.47E-01
2.11E-05,1750367680,3.48E-05,1750367680,-2.45E-01
2.11E-05,1750367680,3.48E-05,1750367680,-2.45E-01
2.11E-05,1750367680,3.48E-05,1750367680,-2.45E-01
2.11E-05,1750367680,3.48E-05,1750367680,-2.45E-01
2.11E-05,1750367680,3.48E-05,1750367680,-2.45E-01
2.10E-05,1750367680,3.48E-05,1750367680,-2.47E-01
2.10E-05,1750367680,3.48E-05,1750367680,-2.47E-01
2.10E-05,1750367680,3.49E-05,1750367680,-2.49E-01
2.10E-05,1750367680,3.49E-05,1750367680,-2.49E-01
2.10E-05,1750367680,3.49E-05,1750367680,-2.49E-01
2.10E-05,1750367680,3.49E-05,1750367680,-2.49E-01
2.10E-05,1750367680,3.49E-05,1750367680,-2.49E-01
2.10E-05,1750367681,3.49E-05,1750367680,-2.49E-01
2.10E-05,1750367681,3.50E-05,1750367680,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367681,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367682,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367682,3.50E-05,1750367681,-2.50E-01
2.10E-05,1750367682,3.50E-05,1750367682,-2.50E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.50E-05,1750367682,-2.50E-01
2.10E-05,1750367682,3.50E-05,1750367682,-2.50E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367682,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367682,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367683,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367683,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.10E-05,1750367684,3.49E-05,1750367684,-2.49E-01
2.11E-05,1750367685,3.48E-05,1750367684,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367684,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.10E-05,1750367685,3.48E-05,1750367685,-2.47E-01
2.11E-05,1750367685,3.48E-05,1750367685,-2.45E-01
2.10E-05,1750367686,3.48E-05,1750367685,-2.47E-01
2.10E-05,1750367686,3.48E-05,1750367685,-2.47E-01
2.10E-05,1750367686,3.48E-05,1750367686,-2.47E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.48E-05,1750367686,-2.45E-01
2.11E-05,1750367686,3.49E-05,1750367686,-2.46E-01
2.11E-05,1750367687,3.49E-05,1750367686,-2.46E-01
2.11E-05,1750367687,3.49E-05,1750367687,-2.46E-01
2.11E-05,1750367687,3.49E-05,1750367687,-2.46E-01
2.11E-05,1750367687,3.49E-05,1750367687,-2.46E-01
2.11E-05,1750367687,3.49E-05,1750367687,-2.46E-01
2.11E-05,1750367687,3.49E-05,1750367687,-2.46E-01
2.12E-05,1750367687,3.48E-05,1750367687,-2.43E-01
2.12E-05,1750367687,3.48E-05,1750367687,-2.43E-01
2.12E-05,1750367687,3.48E-05,1750367687,-2.43E-01
2.12E-05,1750367687,3.48E-05,1750367687,-2.43E-01
2.12E-05,1750367687,3.48E-05,1750367687,-2.43E-01
2.12E-05,1750367687,3.48E-05,1750367687,-2.43E-01
2.12E-05,1750367687,3.48E-05,1750367687,-2.43E-01
2.11E-05,1750367687,3.48E-05,1750367687,-2.45E-01
2.11E-05,1750367687,3.48E-05,1750367687,-2.45E-01
2.11E-05,1750367688,3.48E-05,1750367687,-2.45E-01
2.11E-05,1750367688,3.48E-05,1750367688,-2.45E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
2.11E-05,1750367688,3.47E-05,1750367688,-2.44E-01
