Trial 1power 1 (W),time (seconds since jan 1 1975),Trial 1power 2 (W),Sdifference
2.12E-05,1750366661,3.48E-05,-2.43E-01
2.12E-05,1750366661,3.48E-05,-2.43E-01
2.11E-05,1750366661,3.48E-05,-2.45E-01
2.11E-05,1750366662,3.48E-05,-2.45E-01
2.11E-05,1750366662,3.48E-05,-2.45E-01
2.11E-05,1750366662,3.48E-05,-2.45E-01
2.11E-05,1750366662,3.48E-05,-2.45E-01
2.11E-05,1750366662,3.47E-05,-2.44E-01
2.11E-05,1750366662,3.47E-05,-2.44E-01
2.11E-05,1750366662,3.47E-05,-2.44E-01
2.11E-05,1750366662,3.46E-05,-2.42E-01
2.11E-05,1750366662,3.46E-05,-2.42E-01
2.11E-05,1750366662,3.46E-05,-2.42E-01
2.11E-05,1750366662,3.46E-05,-2.42E-01
2.11E-05,1750366662,3.47E-05,-2.44E-01
2.11E-05,1750366662,3.47E-05,-2.44E-01
2.11E-05,1750366662,3.47E-05,-2.44E-01
2.11E-05,1750366662,3.47E-05,-2.44E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.11E-05,1750366663,3.47E-05,-2.44E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366663,3.47E-05,-2.46E-01
2.10E-05,1750366664,3.48E-05,-2.47E-01
2.10E-05,1750366664,3.47E-05,-2.46E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.48E-05,-2.45E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.47E-05,-2.44E-01
2.11E-05,1750366664,3.46E-05,-2.42E-01
2.11E-05,1750366665,3.46E-05,-2.42E-01
2.11E-05,1750366665,3.46E-05,-2.42E-01
2.11E-05,1750366665,3.46E-05,-2.42E-01
2.11E-05,1750366665,3.46E-05,-2.42E-01
2.11E-05,1750366665,3.46E-05,-2.42E-01
2.11E-05,1750366665,3.46E-05,-2.42E-01
2.11E-05,1750366665,3.46E-05,-2.42E-01
2.10E-05,1750366665,3.46E-05,-2.45E-01
2.10E-05,1750366665,3.45E-05,-2.43E-01
2.11E-05,1750366665,3.45E-05,-2.41E-01
2.10E-05,1750366665,3.46E-05,-2.45E-01
2.10E-05,1750366665,3.46E-05,-2.45E-01
2.10E-05,1750366665,3.46E-05,-2.45E-01
2.10E-05,1750366665,3.46E-05,-2.45E-01
2.10E-05,1750366665,3.46E-05,-2.45E-01
2.10E-05,1750366666,3.46E-05,-2.45E-01
2.10E-05,1750366666,3.46E-05,-2.45E-01
2.10E-05,1750366666,3.46E-05,-2.45E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.46E-05,-2.42E-01
2.11E-05,1750366666,3.47E-05,-2.44E-01
2.11E-05,1750366666,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366667,3.47E-05,-2.44E-01
2.11E-05,1750366668,3.47E-05,-2.44E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.48E-05,-2.45E-01
2.11E-05,1750366668,3.47E-05,-2.44E-01
2.11E-05,1750366668,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.47E-05,-2.44E-01
2.11E-05,1750366669,3.46E-05,-2.42E-01
2.11E-05,1750366669,3.46E-05,-2.42E-01
2.11E-05,1750366669,3.46E-05,-2.42E-01
2.11E-05,1750366669,3.46E-05,-2.42E-01
2.11E-05,1750366669,3.46E-05,-2.42E-01
2.11E-05,1750366669,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366670,3.46E-05,-2.42E-01
2.11E-05,1750366671,3.46E-05,-2.42E-01
2.11E-05,1750366671,3.46E-05,-2.42E-01
2.11E-05,1750366671,3.46E-05,-2.42E-01
2.11E-05,1750366671,3.47E-05,-2.44E-01
2.11E-05,1750366671,3.47E-05,-2.44E-01
2.10E-05,1750366671,3.47E-05,-2.46E-01
2.10E-05,1750366671,3.47E-05,-2.46E-01
2.10E-05,1750366671,3.47E-05,-2.46E-01
2.10E-05,1750366671,3.47E-05,-2.46E-01
2.10E-05,1750366671,3.48E-05,-2.47E-01
2.10E-05,1750366671,3.48E-05,-2.47E-01
2.10E-05,1750366671,3.48E-05,-2.47E-01
2.10E-05,1750366671,3.48E-05,-2.47E-01
2.10E-05,1750366671,3.48E-05,-2.47E-01
2.10E-05,1750366672,3.48E-05,-2.47E-01
2.10E-05,1750366672,3.47E-05,-2.46E-01
2.10E-05,1750366672,3.47E-05,-2.46E-01
2.11E-05,1750366672,3.47E-05,-2.44E-01
2.11E-05,1750366672,3.47E-05,-2.44E-01
2.11E-05,1750366672,3.47E-05,-2.44E-01
2.11E-05,1750366672,3.47E-05,-2.44E-01
2.11E-05,1750366672,3.47E-05,-2.44E-01
2.11E-05,1750366672,3.47E-05,-2.44E-01
2.11E-05,1750366672,3.47E-05,-2.44E-01
2.11E-05,1750366672,3.47E-05,-2.44E-01
2.10E-05,1750366672,3.47E-05,-2.46E-01
2.10E-05,1750366672,3.48E-05,-2.47E-01
2.10E-05,1750366672,3.48E-05,-2.47E-01
2.10E-05,1750366672,3.48E-05,-2.47E-01
2.10E-05,1750366673,3.48E-05,-2.47E-01
2.10E-05,1750366673,3.48E-05,-2.47E-01
2.11E-05,1750366673,3.48E-05,-2.45E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.47E-05,-2.44E-01
2.11E-05,1750366673,3.48E-05,-2.45E-01
2.11E-05,1750366674,3.48E-05,-2.45E-01
2.11E-05,1750366674,3.48E-05,-2.45E-01
2.11E-05,1750366674,3.48E-05,-2.45E-01
2.10E-05,1750366674,3.48E-05,-2.47E-01
2.10E-05,1750366674,3.48E-05,-2.47E-01
2.10E-05,1750366674,3.48E-05,-2.47E-01
2.10E-05,1750366674,3.48E-05,-2.47E-01
2.10E-05,1750366674,3.48E-05,-2.47E-01
2.10E-05,1750366674,3.48E-05,-2.47E-01
2.10E-05,1750366674,3.48E-05,-2.47E-01
2.10E-05,1750366674,3.49E-05,-2.49E-01
2.10E-05,1750366674,3.49E-05,-2.49E-01
2.10E-05,1750366674,3.49E-05,-2.49E-01
2.10E-05,1750366674,3.49E-05,-2.49E-01
2.10E-05,1750366674,3.49E-05,-2.49E-01
2.10E-05,1750366675,3.49E-05,-2.49E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.10E-05,1750366675,3.49E-05,-2.49E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366675,3.49E-05,-2.51E-01
2.09E-05,1750366676,3.49E-05,-2.51E-01
2.09E-05,1750366676,3.49E-05,-2.51E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.10E-05,1750366676,3.49E-05,-2.49E-01
2.09E-05,1750366676,3.49E-05,-2.51E-01
2.09E-05,1750366676,3.49E-05,-2.51E-01
2.09E-05,1750366676,3.49E-05,-2.51E-01
2.09E-05,1750366676,3.49E-05,-2.51E-01
2.09E-05,1750366677,3.49E-05,-2.51E-01
2.09E-05,1750366677,3.49E-05,-2.51E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366677,3.49E-05,-2.49E-01
2.10E-05,1750366678,3.49E-05,-2.49E-01
2.10E-05,1750366678,3.49E-05,-2.49E-01
2.10E-05,1750366678,3.49E-05,-2.49E-01
2.10E-05,1750366678,3.49E-05,-2.49E-01
2.10E-05,1750366678,3.49E-05,-2.49E-01
2.10E-05,1750366678,3.49E-05,-2.49E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366678,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366679,3.49E-05,-2.51E-01
2.09E-05,1750366680,3.49E-05,-2.51E-01
2.09E-05,1750366680,3.48E-05,-2.50E-01
2.09E-05,1750366680,3.48E-05,-2.50E-01
2.09E-05,1750366680,3.48E-05,-2.50E-01
2.09E-05,1750366680,3.48E-05,-2.50E-01
2.09E-05,1750366680,3.48E-05,-2.50E-01
2.09E-05,1750366680,3.48E-05,-2.50E-01
2.10E-05,1750366680,3.48E-05,-2.47E-01
2.09E-05,1750366680,3.48E-05,-2.50E-01
2.10E-05,1750366680,3.48E-05,-2.47E-01
2.10E-05,1750366680,3.48E-05,-2.47E-01
2.10E-05,1750366680,3.48E-05,-2.47E-01
2.10E-05,1750366680,3.48E-05,-2.47E-01
2.10E-05,1750366680,3.48E-05,-2.47E-01
2.10E-05,1750366680,3.48E-05,-2.47E-01
2.09E-05,1750366681,3.48E-05,-2.50E-01
2.09E-05,1750366681,3.48E-05,-2.50E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366681,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366682,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.11E-05,1750366683,3.48E-05,-2.45E-01
2.10E-05,1750366683,3.48E-05,-2.47E-01
2.11E-05,1750366683,3.48E-05,-2.45E-01
2.11E-05,1750366683,3.48E-05,-2.45E-01
2.11E-05,1750366683,3.48E-05,-2.45E-01
2.11E-05,1750366683,3.48E-05,-2.45E-01
2.10E-05,1750366684,3.48E-05,-2.47E-01
2.11E-05,1750366684,3.48E-05,-2.45E-01
2.10E-05,1750366684,3.48E-05,-2.47E-01
2.10E-05,1750366684,3.48E-05,-2.47E-01
2.10E-05,1750366684,3.47E-05,-2.46E-01
2.10E-05,1750366684,3.47E-05,-2.46E-01
2.10E-05,1750366684,3.47E-05,-2.46E-01
2.10E-05,1750366684,3.47E-05,-2.46E-01
2.10E-05,1750366684,3.47E-05,-2.46E-01
2.11E-05,1750366684,3.47E-05,-2.44E-01
2.11E-05,1750366684,3.47E-05,-2.44E-01
2.11E-05,1750366684,3.47E-05,-2.44E-01
2.11E-05,1750366684,3.47E-05,-2.44E-01
2.11E-05,1750366684,3.48E-05,-2.45E-01
2.11E-05,1750366684,3.48E-05,-2.45E-01
2.11E-05,1750366685,3.48E-05,-2.45E-01
2.11E-05,1750366685,3.48E-05,-2.45E-01
2.11E-05,1750366685,3.47E-05,-2.44E-01
2.10E-05,1750366685,3.48E-05,-2.47E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.47E-05,-2.46E-01
2.10E-05,1750366685,3.46E-05,-2.45E-01
2.10E-05,1750366686,3.46E-05,-2.45E-01
2.10E-05,1750366686,3.46E-05,-2.45E-01
2.10E-05,1750366686,3.46E-05,-2.45E-01
2.10E-05,1750366686,3.47E-05,-2.46E-01
2.10E-05,1750366686,3.46E-05,-2.45E-01
2.10E-05,1750366686,3.46E-05,-2.45E-01
2.10E-05,1750366686,3.46E-05,-2.45E-01
2.10E-05,1750366686,3.46E-05,-2.45E-01
2.11E-05,1750366686,3.46E-05,-2.42E-01
2.11E-05,1750366686,3.46E-05,-2.42E-01
2.11E-05,1750366686,3.46E-05,-2.42E-01
2.11E-05,1750366686,3.46E-05,-2.42E-01
2.11E-05,1750366686,3.46E-05,-2.42E-01
2.11E-05,1750366686,3.47E-05,-2.44E-01
2.12E-05,1750366686,3.47E-05,-2.42E-01
2.12E-05,1750366687,3.47E-05,-2.42E-01
2.12E-05,1750366687,3.47E-05,-2.42E-01
2.12E-05,1750366687,3.47E-05,-2.42E-01
2.12E-05,1750366687,3.47E-05,-2.42E-01
2.12E-05,1750366687,3.47E-05,-2.42E-01
2.12E-05,1750366687,3.47E-05,-2.42E-01
2.12E-05,1750366687,3.47E-05,-2.42E-01
2.12E-05,1750366687,3.47E-05,-2.42E-01
2.11E-05,1750366687,3.47E-05,-2.44E-01
2.11E-05,1750366687,3.47E-05,-2.44E-01
2.11E-05,1750366687,3.47E-05,-2.44E-01
2.11E-05,1750366687,3.47E-05,-2.44E-01
2.11E-05,1750366687,3.47E-05,-2.44E-01
2.11E-05,1750366687,3.47E-05,-2.44E-01
2.11E-05,1750366687,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.47E-05,-2.44E-01
2.11E-05,1750366688,3.47E-05,-2.44E-01
2.11E-05,1750366688,3.47E-05,-2.44E-01
2.11E-05,1750366688,3.46E-05,-2.42E-01
2.11E-05,1750366688,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.47E-05,-2.44E-01
2.11E-05,1750366689,3.48E-05,-2.45E-01
2.11E-05,1750366689,3.48E-05,-2.45E-01
2.11E-05,1750366689,3.48E-05,-2.45E-01
2.11E-05,1750366689,3.48E-05,-2.45E-01
2.11E-05,1750366689,3.48E-05,-2.45E-01
2.11E-05,1750366689,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.48E-05,-2.45E-01
2.11E-05,1750366690,3.47E-05,-2.44E-01
2.11E-05,1750366690,3.47E-05,-2.44E-01
2.11E-05,1750366690,3.47E-05,-2.44E-01
2.11E-05,1750366690,3.47E-05,-2.44E-01
2.11E-05,1750366690,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366691,3.47E-05,-2.44E-01
2.11E-05,1750366692,3.47E-05,-2.44E-01
2.11E-05,1750366692,3.47E-05,-2.44E-01
2.11E-05,1750366692,3.47E-05,-2.44E-01
2.11E-05,1750366692,3.47E-05,-2.44E-01
2.11E-05,1750366692,3.47E-05,-2.44E-01
2.11E-05,1750366692,3.47E-05,-2.44E-01
2.11E-05,1750366692,3.47E-05,-2.44E-01
2.11E-05,1750366692,3.47E-05,-2.44E-01
